;Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape;date;heure;dow;mois;annee;jour_mois;jour_semaine;heure_sin;heure_cos;jour_sin;jour_cos;mois_sin;mois_cos;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);Température;ensoleillement (en min);datetime;est_pieton;est_vacances;est_avant_vacances;est_ferie;est_avant_ferie;est_weekend
4693;191;Sts_Peres;2025-01-23 06:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;6;3;1;2025;23;Jeu;1.0;6.123233995736766e-17;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;1.5;5.2;0.0;2025-01-23 06:00:00;0;0;0;0;0;0
4220;191;Sts_Peres;2025-01-23 07:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;7;3;1;2025;23;Jeu;0.9659258262890683;-0.25881904510252063;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;1.8;4.7;0.0;2025-01-23 07:00:00;0;0;0;0;0;0
4692;191;Sts_Peres;2025-01-23 08:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;8;3;1;2025;23;Jeu;0.8660254037844387;-0.49999999999999983;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;2.4;4.3;5.0;2025-01-23 08:00:00;0;0;0;0;0;0
4219;191;Sts_Peres;2025-01-23 09:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;9;3;1;2025;23;Jeu;0.7071067811865476;-0.7071067811865475;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;3.6;4.2;32.0;2025-01-23 09:00:00;0;0;0;0;0;0
4218;191;Sts_Peres;2025-01-23 10:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;10;3;1;2025;23;Jeu;0.49999999999999994;-0.8660254037844387;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.2;4.5;60.0;2025-01-23 10:00:00;0;0;0;0;0;0
4691;191;Sts_Peres;2025-01-23 11:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;11;3;1;2025;23;Jeu;0.258819045102521;-0.9659258262890682;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;4.3;6.6;18.0;2025-01-23 11:00:00;0;0;0;0;0;0
4690;191;Sts_Peres;2025-01-23 12:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;12;3;1;2025;23;Jeu;1.2246467991473532e-16;-1.0;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.9;7.0;31.0;2025-01-23 12:00:00;0;0;0;0;0;0
4217;191;Sts_Peres;2025-01-23 13:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;13;3;1;2025;23;Jeu;-0.2588190451025208;-0.9659258262890683;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;4.1;6.2;0.0;2025-01-23 13:00:00;0;0;0;0;0;0
4216;191;Sts_Peres;2025-01-23 14:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;14;3;1;2025;23;Jeu;-0.4999999999999998;-0.8660254037844388;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.6;6.5;0.0;2025-01-23 14:00:00;0;0;0;0;0;0
5827;191;Sts_Peres;2025-01-23 15:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;15;3;1;2025;23;Jeu;-0.7071067811865471;-0.7071067811865479;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.0;7.3;10.0;2025-01-23 15:00:00;0;0;0;0;0;0
5962;191;Sts_Peres;2025-01-23 16:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;16;3;1;2025;23;Jeu;-0.8660254037844384;-0.5000000000000004;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.3;7.7;8.0;2025-01-23 16:00:00;0;0;0;0;0;0
5826;191;Sts_Peres;2025-01-23 17:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;17;3;1;2025;23;Jeu;-0.9659258262890683;-0.25881904510252063;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.4;40.0;5.8;7.5;0.0;2025-01-23 17:00:00;0;0;0;0;0;0
5825;191;Sts_Peres;2025-01-23 18:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;18;3;1;2025;23;Jeu;-1.0;-1.8369701987210297e-16;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;18.0;5.4;7.2;0.0;2025-01-23 18:00:00;0;0;0;0;0;0
5824;191;Sts_Peres;2025-01-23 19:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;19;3;1;2025;23;Jeu;-0.9659258262890684;0.2588190451025203;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;7.3;7.2;0.0;2025-01-23 19:00:00;0;0;0;0;0;0
5961;191;Sts_Peres;2025-01-23 20:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;20;3;1;2025;23;Jeu;-0.8660254037844386;0.5000000000000001;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.9;7.6;0.0;2025-01-23 20:00:00;0;0;0;0;0;0
5823;191;Sts_Peres;2025-01-23 21:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;21;3;1;2025;23;Jeu;-0.7071067811865477;0.7071067811865474;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.2;7.8;0.0;2025-01-23 21:00:00;0;0;0;0;0;0
5960;191;Sts_Peres;2025-01-23 22:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;22;3;1;2025;23;Jeu;-0.5000000000000004;0.8660254037844384;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;4.7;8.3;0.0;2025-01-23 22:00:00;0;0;0;0;0;0
5822;191;Sts_Peres;2025-01-23 23:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-23;23;3;1;2025;23;Jeu;-0.25881904510252157;0.9659258262890681;0.43388373911755823;-0.900968867902419;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;4.9;8.5;0.0;2025-01-23 23:00:00;0;0;0;0;0;0
5821;191;Sts_Peres;2025-01-24 00:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;0;4;1;2025;24;Ven;0.0;1.0;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;3.7;8.4;0.0;2025-01-24 00:00:00;0;0;0;0;0;0
5668;191;Sts_Peres;2025-01-24 01:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;1;4;1;2025;24;Ven;0.25881904510252074;0.9659258262890683;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;4.2;8.1;0.0;2025-01-24 01:00:00;0;0;0;0;0;0
5692;191;Sts_Peres;2025-01-24 02:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;2;4;1;2025;24;Ven;0.49999999999999994;0.8660254037844387;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.3;7.8;0.0;2025-01-24 02:00:00;0;0;0;0;0;0
5693;191;Sts_Peres;2025-01-24 03:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;3;4;1;2025;24;Ven;0.7071067811865475;0.7071067811865476;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;6.9;7.7;0.0;2025-01-24 03:00:00;0;0;0;0;0;0
5669;191;Sts_Peres;2025-01-24 04:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;4;4;1;2025;24;Ven;0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;6.4;7.7;0.0;2025-01-24 04:00:00;0;0;0;0;0;0
5694;191;Sts_Peres;2025-01-24 05:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;5;4;1;2025;24;Ven;0.9659258262890683;0.25881904510252074;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;6.8;7.8;0.0;2025-01-24 05:00:00;0;0;0;0;0;0
5670;191;Sts_Peres;2025-01-24 06:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;6;4;1;2025;24;Ven;1.0;6.123233995736766e-17;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;6.9;7.6;0.0;2025-01-24 06:00:00;0;0;0;0;0;0
5695;191;Sts_Peres;2025-01-24 07:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;7;4;1;2025;24;Ven;0.9659258262890683;-0.25881904510252063;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;6.3;7.6;0.0;2025-01-24 07:00:00;0;0;0;0;0;0
5696;191;Sts_Peres;2025-01-24 08:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;8;4;1;2025;24;Ven;0.8660254037844387;-0.49999999999999983;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;6.2;7.5;0.0;2025-01-24 08:00:00;0;0;0;0;0;0
5671;191;Sts_Peres;2025-01-24 09:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;9;4;1;2025;24;Ven;0.7071067811865476;-0.7071067811865475;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;48.0;6.9;7.7;0.0;2025-01-24 09:00:00;0;0;0;0;0;0
5697;191;Sts_Peres;2025-01-24 10:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;10;4;1;2025;24;Ven;0.49999999999999994;-0.8660254037844387;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.2;51.0;7.0;8.1;0.0;2025-01-24 10:00:00;0;0;0;0;0;0
5672;191;Sts_Peres;2025-01-24 11:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;11;4;1;2025;24;Ven;0.258819045102521;-0.9659258262890682;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;16.0;7.6;8.9;0.0;2025-01-24 11:00:00;0;0;0;0;0;0
5698;191;Sts_Peres;2025-01-24 12:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;12;4;1;2025;24;Ven;1.2246467991473532e-16;-1.0;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.8;60.0;7.6;9.6;0.0;2025-01-24 12:00:00;0;0;0;0;0;0
5673;191;Sts_Peres;2025-01-24 13:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;13;4;1;2025;24;Ven;-0.2588190451025208;-0.9659258262890683;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.6;60.0;8.0;9.6;0.0;2025-01-24 13:00:00;0;0;0;0;0;0
5699;191;Sts_Peres;2025-01-24 14:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;14;4;1;2025;24;Ven;-0.4999999999999998;-0.8660254037844388;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.2;60.0;9.3;9.8;0.0;2025-01-24 14:00:00;0;0;0;0;0;0
5425;191;Sts_Peres;2025-01-24 15:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;15;4;1;2025;24;Ven;-0.7071067811865471;-0.7071067811865479;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;1.0;6.4;10.3;0.0;2025-01-24 15:00:00;0;0;0;0;0;0
5758;191;Sts_Peres;2025-01-24 16:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;16;4;1;2025;24;Ven;-0.8660254037844384;-0.5000000000000004;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.2;21.0;6.3;11.3;0.0;2025-01-24 16:00:00;0;0;0;0;0;0
5759;191;Sts_Peres;2025-01-24 17:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;17;4;1;2025;24;Ven;-0.9659258262890683;-0.25881904510252063;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;19.0;6.9;11.2;0.0;2025-01-24 17:00:00;0;0;0;0;0;0
5426;191;Sts_Peres;2025-01-24 18:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;18;4;1;2025;24;Ven;-1.0;-1.8369701987210297e-16;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;3.0;7.0;11.8;0.0;2025-01-24 18:00:00;0;0;0;0;0;0
5427;191;Sts_Peres;2025-01-24 19:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;19;4;1;2025;24;Ven;-0.9659258262890684;0.2588190451025203;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;4.0;5.9;11.9;0.0;2025-01-24 19:00:00;0;0;0;0;0;0
5760;191;Sts_Peres;2025-01-24 20:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;20;4;1;2025;24;Ven;-0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;6.5;12.2;0.0;2025-01-24 20:00:00;0;0;0;0;0;0
5428;191;Sts_Peres;2025-01-24 21:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;21;4;1;2025;24;Ven;-0.7071067811865477;0.7071067811865474;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.5;12.7;0.0;2025-01-24 21:00:00;0;0;0;0;0;0
5761;191;Sts_Peres;2025-01-24 22:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;22;4;1;2025;24;Ven;-0.5000000000000004;0.8660254037844384;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;14.0;5.9;12.6;0.0;2025-01-24 22:00:00;0;0;0;0;0;0
5762;191;Sts_Peres;2025-01-24 23:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-24;23;4;1;2025;24;Ven;-0.25881904510252157;0.9659258262890681;-0.433883739117558;-0.9009688679024191;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.2;60.0;4.0;11.9;0.0;2025-01-24 23:00:00;0;0;0;0;0;0
5763;191;Sts_Peres;2025-01-25 00:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-25;0;5;1;2025;25;Sam;0.0;1.0;-0.9749279121818236;-0.2225209339563146;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.4;54.0;4.2;11.3;0.0;2025-01-25 00:00:00;0;0;0;0;0;1
5585;191;Sts_Peres;2025-01-25 01:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-25;1;5;1;2025;25;Sam;0.25881904510252074;0.9659258262890683;-0.9749279121818236;-0.2225209339563146;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.2;11.2;0.0;2025-01-25 01:00:00;0;0;0;0;0;1
5584;191;Sts_Peres;2025-01-25 02:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-25;2;5;1;2025;25;Sam;0.49999999999999994;0.8660254037844387;-0.9749279121818236;-0.2225209339563146;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.0;0.0;5.0;11.5;0.0;2025-01-25 02:00:00;0;0;0;0;0;1
5526;191;Sts_Peres;2025-01-25 03:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-01-25;3;5;1;2025;25;Sam;0.7071067811865475;0.7071067811865476;-0.9749279121818236;-0.2225209339563146;0.49999999999999994;0.8660254037844387;PARIS-MONTSOURIS;0.4;46.0;4.7;11.5;0.0;2025-01-25 03:00:00;0;0;0;0;0;1
