;Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape;Unnamed: 0;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);datetime
4996;4264;AV_Champs_Elysees;2025-04-22 04:00:00;203.0;2.23722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11452;PARIS-MONTSOURIS;0.0;0.0;1.3;2025-04-22 04:00:00
4997;4264;AV_Champs_Elysees;2025-04-22 05:00:00;156.0;1.85723;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11453;PARIS-MONTSOURIS;0.0;0.0;1.8;2025-04-22 05:00:00
4998;4264;AV_Champs_Elysees;2025-04-22 06:00:00;237.0;2.54556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11454;PARIS-MONTSOURIS;0.0;0.0;1.3;2025-04-22 06:00:00
4999;4264;AV_Champs_Elysees;2025-04-22 07:00:00;462.0;6.57222;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11455;PARIS-MONTSOURIS;0.0;0.0;0.8;2025-04-22 07:00:00
5000;4264;AV_Champs_Elysees;2025-04-22 08:00:00;852.0;8.945;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11456;PARIS-MONTSOURIS;0.0;0.0;1.8;2025-04-22 08:00:00
5001;4264;AV_Champs_Elysees;2025-04-22 09:00:00;1025.0;11.34445;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11457;PARIS-MONTSOURIS;0.0;0.0;1.5;2025-04-22 09:00:00
5002;4264;AV_Champs_Elysees;2025-04-22 10:00:00;989.0;20.80111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11458;PARIS-MONTSOURIS;0.0;0.0;1.6;2025-04-22 10:00:00
5003;4264;AV_Champs_Elysees;2025-04-22 11:00:00;918.0;23.99389;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11459;PARIS-MONTSOURIS;0.0;0.0;1.1;2025-04-22 11:00:00
5004;4264;AV_Champs_Elysees;2025-04-22 12:00:00;895.0;33.17834;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11460;PARIS-MONTSOURIS;0.0;0.0;0.9;2025-04-22 12:00:00
5005;4264;AV_Champs_Elysees;2025-04-22 13:00:00;923.0;19.68389;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11461;PARIS-MONTSOURIS;0.0;0.0;1.8;2025-04-22 13:00:00
5006;4264;AV_Champs_Elysees;2025-04-22 14:00:00;947.0;21.68945;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11462;PARIS-MONTSOURIS;0.0;0.0;2.4;2025-04-22 14:00:00
5007;4264;AV_Champs_Elysees;2025-04-22 15:00:00;989.0;19.40667;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11463;PARIS-MONTSOURIS;0.0;0.0;1.5;2025-04-22 15:00:00
5008;4264;AV_Champs_Elysees;2025-04-22 16:00:00;951.0;20.29667;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11464;PARIS-MONTSOURIS;0.0;0.0;1.4;2025-04-22 16:00:00
5009;4264;AV_Champs_Elysees;2025-04-22 17:00:00;975.0;24.77056;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11465;PARIS-MONTSOURIS;0.0;0.0;1.1;2025-04-22 17:00:00
5010;4264;AV_Champs_Elysees;2025-04-22 18:00:00;987.0;22.29;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11466;PARIS-MONTSOURIS;0.0;0.0;0.8;2025-04-22 18:00:00
5011;4264;AV_Champs_Elysees;2025-04-22 19:00:00;1043.0;25.28167;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11467;PARIS-MONTSOURIS;0.0;0.0;1.3;2025-04-22 19:00:00
5012;4264;AV_Champs_Elysees;2025-04-22 20:00:00;945.0;20.76222;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11468;PARIS-MONTSOURIS;0.0;0.0;1.7;2025-04-22 20:00:00
5013;4264;AV_Champs_Elysees;2025-04-22 21:00:00;896.0;17.715;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11469;PARIS-MONTSOURIS;0.0;0.0;2.2;2025-04-22 21:00:00
5014;4264;AV_Champs_Elysees;2025-04-22 22:00:00;776.0;13.17;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11470;PARIS-MONTSOURIS;0.0;0.0;1.5;2025-04-22 22:00:00
5015;4264;AV_Champs_Elysees;2025-04-22 23:00:00;774.0;15.62278;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11471;PARIS-MONTSOURIS;0.0;0.0;2.1;2025-04-22 23:00:00
5016;4264;AV_Champs_Elysees;2025-04-23 00:00:00;697.0;9.05945;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11472;PARIS-MONTSOURIS;0.0;0.0;3.1;2025-04-23 00:00:00
5017;4264;AV_Champs_Elysees;2025-04-23 01:00:00;650.0;9.07056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11473;PARIS-MONTSOURIS;0.0;0.0;2.8;2025-04-23 01:00:00
5018;4264;AV_Champs_Elysees;2025-04-23 02:00:00;497.0;6.17889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11474;PARIS-MONTSOURIS;0.0;0.0;2.4;2025-04-23 02:00:00
5019;4264;AV_Champs_Elysees;2025-04-23 03:00:00;356.0;4.36556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11475;PARIS-MONTSOURIS;0.0;0.0;3.0;2025-04-23 03:00:00
5020;4264;AV_Champs_Elysees;2025-04-23 04:00:00;217.0;2.78611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11476;PARIS-MONTSOURIS;0.0;0.0;2.6;2025-04-23 04:00:00
5021;4264;AV_Champs_Elysees;2025-04-23 05:00:00;219.0;2.65889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11477;PARIS-MONTSOURIS;0.0;1.0;3.4;2025-04-23 05:00:00
5022;4264;AV_Champs_Elysees;2025-04-23 06:00:00;248.0;2.84278;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11478;PARIS-MONTSOURIS;1.2;51.0;2.7;2025-04-23 06:00:00
5023;4264;AV_Champs_Elysees;2025-04-23 07:00:00;515.0;5.56389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11479;PARIS-MONTSOURIS;3.4;60.0;3.5;2025-04-23 07:00:00
5024;4264;AV_Champs_Elysees;2025-04-23 08:00:00;827.0;8.05889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11480;PARIS-MONTSOURIS;3.9;60.0;5.5;2025-04-23 08:00:00
5025;4264;AV_Champs_Elysees;2025-04-23 09:00:00;1004.0;9.17056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11481;PARIS-MONTSOURIS;1.8;60.0;5.0;2025-04-23 09:00:00
5026;4264;AV_Champs_Elysees;2025-04-23 10:00:00;1122.0;13.59556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11482;PARIS-MONTSOURIS;0.2;32.0;3.6;2025-04-23 10:00:00
5027;4264;AV_Champs_Elysees;2025-04-23 11:00:00;1074.0;17.72111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11483;PARIS-MONTSOURIS;0.0;23.0;3.2;2025-04-23 11:00:00
5028;4264;AV_Champs_Elysees;2025-04-23 12:00:00;1088.0;21.52945;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11484;PARIS-MONTSOURIS;0.0;0.0;2.2;2025-04-23 12:00:00
5029;4264;AV_Champs_Elysees;2025-04-23 13:00:00;1063.0;19.44056;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11485;PARIS-MONTSOURIS;0.2;3.0;4.0;2025-04-23 13:00:00
5030;4264;AV_Champs_Elysees;2025-04-23 14:00:00;938.0;22.52556;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11486;PARIS-MONTSOURIS;2.8;41.0;2.8;2025-04-23 14:00:00
5031;4264;AV_Champs_Elysees;2025-04-23 15:00:00;1012.0;20.52167;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11487;PARIS-MONTSOURIS;0.0;1.0;2.0;2025-04-23 15:00:00
5032;4264;AV_Champs_Elysees;2025-04-23 16:00:00;947.0;20.11778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11488;PARIS-MONTSOURIS;0.0;0.0;3.9;2025-04-23 16:00:00
5033;4264;AV_Champs_Elysees;2025-04-23 17:00:00;938.0;21.54223;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11489;PARIS-MONTSOURIS;0.0;0.0;2.4;2025-04-23 17:00:00
5034;4264;AV_Champs_Elysees;2025-04-23 18:00:00;1005.0;21.21778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11490;PARIS-MONTSOURIS;0.0;0.0;3.2;2025-04-23 18:00:00
5035;4264;AV_Champs_Elysees;2025-04-23 19:00:00;1048.0;22.62056;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11491;PARIS-MONTSOURIS;0.0;0.0;2.0;2025-04-23 19:00:00
5036;4264;AV_Champs_Elysees;2025-04-23 20:00:00;1049.0;23.17111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11492;PARIS-MONTSOURIS;0.0;0.0;2.2;2025-04-23 20:00:00
5037;4264;AV_Champs_Elysees;2025-04-23 21:00:00;989.0;23.29444;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11493;PARIS-MONTSOURIS;0.0;0.0;2.0;2025-04-23 21:00:00
5038;4264;AV_Champs_Elysees;2025-04-23 22:00:00;800.0;15.36;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11494;PARIS-MONTSOURIS;0.0;0.0;2.5;2025-04-23 22:00:00
5039;4264;AV_Champs_Elysees;2025-04-23 23:00:00;726.0;12.13334;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11495;PARIS-MONTSOURIS;0.0;0.0;1.7;2025-04-23 23:00:00
5040;4264;AV_Champs_Elysees;2025-04-24 00:00:00;664.0;8.65167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11496;PARIS-MONTSOURIS;0.0;0.0;2.6;2025-04-24 00:00:00
5041;4264;AV_Champs_Elysees;2025-04-24 01:00:00;653.0;9.01055;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11497;PARIS-MONTSOURIS;0.0;0.0;1.8;2025-04-24 01:00:00
5042;4264;AV_Champs_Elysees;2025-04-24 02:00:00;583.0;7.37445;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11498;PARIS-MONTSOURIS;0.0;0.0;1.7;2025-04-24 02:00:00
5043;4264;AV_Champs_Elysees;2025-04-24 03:00:00;467.0;5.085;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11499;PARIS-MONTSOURIS;0.0;0.0;2.0;2025-04-24 03:00:00
5044;4264;AV_Champs_Elysees;2025-04-24 04:00:00;265.0;3.32723;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11500;PARIS-MONTSOURIS;0.0;0.0;2.0;2025-04-24 04:00:00
5045;4264;AV_Champs_Elysees;2025-04-24 05:00:00;252.0;2.48055;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11501;PARIS-MONTSOURIS;0.0;0.0;3.1;2025-04-24 05:00:00
5046;4264;AV_Champs_Elysees;2025-04-24 06:00:00;283.0;3.05889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11502;PARIS-MONTSOURIS;0.0;0.0;3.3;2025-04-24 06:00:00
5047;4264;AV_Champs_Elysees;2025-04-24 07:00:00;516.0;5.09056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11503;PARIS-MONTSOURIS;0.0;0.0;1.6;2025-04-24 07:00:00
5048;4264;AV_Champs_Elysees;2025-04-24 08:00:00;978.0;10.48611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11504;PARIS-MONTSOURIS;0.0;0.0;2.5;2025-04-24 08:00:00
5049;4264;AV_Champs_Elysees;2025-04-24 09:00:00;1129.0;12.86333;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11505;PARIS-MONTSOURIS;0.0;0.0;2.5;2025-04-24 09:00:00
5050;4264;AV_Champs_Elysees;2025-04-24 10:00:00;1032.0;13.37889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11506;PARIS-MONTSOURIS;0.0;0.0;2.1;2025-04-24 10:00:00
5051;4264;AV_Champs_Elysees;2025-04-24 11:00:00;1115.0;16.79222;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11507;PARIS-MONTSOURIS;0.0;0.0;3.1;2025-04-24 11:00:00
5052;4264;AV_Champs_Elysees;2025-04-24 12:00:00;1057.0;17.29889;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11508;PARIS-MONTSOURIS;0.0;0.0;2.9;2025-04-24 12:00:00
5053;4264;AV_Champs_Elysees;2025-04-24 13:00:00;1108.0;22.63222;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11509;PARIS-MONTSOURIS;0.0;0.0;2.4;2025-04-24 13:00:00
5054;4264;AV_Champs_Elysees;2025-04-24 14:00:00;1045.0;22.21056;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11510;PARIS-MONTSOURIS;0.0;0.0;4.0;2025-04-24 14:00:00
5055;4264;AV_Champs_Elysees;2025-04-24 15:00:00;981.0;20.69723;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Ouvert;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";11511;PARIS-MONTSOURIS;0.0;0.0;3.7;2025-04-24 15:00:00
