Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
5671;Convention;2024-12-04T18:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2024-12-04T20:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2024-12-04T22:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2024-12-05T00:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-03-07T07:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-03-07T04:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-08-04T13:00:00+02:00;453.0;3.01611;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-08-04T12:00:00+02:00;373.0;2.28278;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2024-12-04T14:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-03-07T14:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
