;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);Température;datetime
308;PARIS-MONTSOURIS;0.0;0.0;1.5;-1.3;2024-01-13 20:00:00
309;PARIS-MONTSOURIS;0.0;0.0;1.1;-1.6;2024-01-13 21:00:00
310;PARIS-MONTSOURIS;0.0;0.0;0.9;-1.8;2024-01-13 22:00:00
311;PARIS-MONTSOURIS;0.0;0.0;1.9;-1.9;2024-01-13 23:00:00
312;PARIS-MONTSOURIS;0.0;0.0;2.6;-1.9;2024-01-14 00:00:00
313;PARIS-MONTSOURIS;0.0;0.0;2.1;-2.0;2024-01-14 01:00:00
314;PARIS-MONTSOURIS;0.0;0.0;1.5;-2.4;2024-01-14 02:00:00
315;PARIS-MONTSOURIS;0.0;0.0;1.9;-2.5;2024-01-14 03:00:00
316;PARIS-MONTSOURIS;0.0;0.0;2.3;-2.7;2024-01-14 04:00:00
317;PARIS-MONTSOURIS;0.0;0.0;1.5;-2.8;2024-01-14 05:00:00
318;PARIS-MONTSOURIS;0.0;0.0;0.8;-2.9;2024-01-14 06:00:00
319;PARIS-MONTSOURIS;0.0;0.0;1.8;-2.8;2024-01-14 07:00:00
320;PARIS-MONTSOURIS;0.0;0.0;1.6;-2.6;2024-01-14 08:00:00
321;PARIS-MONTSOURIS;0.0;0.0;1.4;-2.5;2024-01-14 09:00:00
322;PARIS-MONTSOURIS;0.0;0.0;2.1;-2.5;2024-01-14 10:00:00
323;PARIS-MONTSOURIS;0.0;0.0;1.9;-2.2;2024-01-14 11:00:00
324;PARIS-MONTSOURIS;0.0;0.0;2.3;-1.8;2024-01-14 12:00:00
325;PARIS-MONTSOURIS;0.0;0.0;2.2;-1.6;2024-01-14 13:00:00
326;PARIS-MONTSOURIS;0.0;0.0;1.9;-1.0;2024-01-14 14:00:00
327;PARIS-MONTSOURIS;0.0;0.0;1.9;-0.7;2024-01-14 15:00:00
328;PARIS-MONTSOURIS;0.0;0.0;2.3;-0.7;2024-01-14 16:00:00
329;PARIS-MONTSOURIS;0.0;0.0;2.2;-1.0;2024-01-14 17:00:00
330;PARIS-MONTSOURIS;0.0;2.0;2.4;-1.0;2024-01-14 18:00:00
331;PARIS-MONTSOURIS;0.0;7.0;3.0;-0.8;2024-01-14 19:00:00
332;PARIS-MONTSOURIS;0.0;0.0;2.7;-0.7;2024-01-14 20:00:00
333;PARIS-MONTSOURIS;0.0;0.0;1.4;-0.5;2024-01-14 21:00:00
334;PARIS-MONTSOURIS;0.0;1.0;2.0;-0.1;2024-01-14 22:00:00
335;PARIS-MONTSOURIS;0.0;0.0;1.5;0.0;2024-01-14 23:00:00
336;PARIS-MONTSOURIS;0.0;0.0;1.5;-0.2;2024-01-15 00:00:00
337;PARIS-MONTSOURIS;0.0;0.0;1.6;0.1;2024-01-15 01:00:00
338;PARIS-MONTSOURIS;0.0;0.0;2.3;0.2;2024-01-15 02:00:00
339;PARIS-MONTSOURIS;0.0;0.0;1.4;0.2;2024-01-15 03:00:00
340;PARIS-MONTSOURIS;0.0;5.0;1.8;0.3;2024-01-15 04:00:00
341;PARIS-MONTSOURIS;0.0;15.0;2.3;1.1;2024-01-15 05:00:00
342;PARIS-MONTSOURIS;0.0;14.0;1.4;1.4;2024-01-15 06:00:00
343;PARIS-MONTSOURIS;0.0;3.0;2.8;1.7;2024-01-15 07:00:00
344;PARIS-MONTSOURIS;0.0;0.0;2.9;2.0;2024-01-15 08:00:00
345;PARIS-MONTSOURIS;0.0;0.0;3.4;2.1;2024-01-15 09:00:00
346;PARIS-MONTSOURIS;0.0;0.0;3.1;2.6;2024-01-15 10:00:00
347;PARIS-MONTSOURIS;0.0;0.0;3.9;3.1;2024-01-15 11:00:00
348;PARIS-MONTSOURIS;0.0;0.0;4.5;3.8;2024-01-15 12:00:00
349;PARIS-MONTSOURIS;0.0;0.0;5.0;4.6;2024-01-15 13:00:00
350;PARIS-MONTSOURIS;0.0;0.0;5.3;4.3;2024-01-15 14:00:00
351;PARIS-MONTSOURIS;0.0;0.0;4.0;4.0;2024-01-15 15:00:00
352;PARIS-MONTSOURIS;0.0;0.0;3.6;3.7;2024-01-15 16:00:00
353;PARIS-MONTSOURIS;0.0;0.0;2.4;3.1;2024-01-15 17:00:00
354;PARIS-MONTSOURIS;0.0;0.0;2.3;2.5;2024-01-15 18:00:00
355;PARIS-MONTSOURIS;0.0;0.0;2.4;2.3;2024-01-15 19:00:00
356;PARIS-MONTSOURIS;0.0;0.0;1.4;1.6;2024-01-15 20:00:00
357;PARIS-MONTSOURIS;0.0;0.0;2.1;0.8;2024-01-15 21:00:00
358;PARIS-MONTSOURIS;0.0;0.0;1.3;0.4;2024-01-15 22:00:00
359;PARIS-MONTSOURIS;0.0;0.0;1.4;-0.2;2024-01-15 23:00:00
360;PARIS-MONTSOURIS;0.0;0.0;2.2;-1.0;2024-01-16 00:00:00
361;PARIS-MONTSOURIS;0.0;0.0;1.6;-1.8;2024-01-16 01:00:00
362;PARIS-MONTSOURIS;0.0;0.0;1.7;-2.1;2024-01-16 02:00:00
363;PARIS-MONTSOURIS;0.0;0.0;1.5;-2.4;2024-01-16 03:00:00
364;PARIS-MONTSOURIS;0.0;0.0;1.6;-2.4;2024-01-16 04:00:00
365;PARIS-MONTSOURIS;0.0;0.0;1.1;-3.1;2024-01-16 05:00:00
366;PARIS-MONTSOURIS;0.0;0.0;1.0;-3.2;2024-01-16 06:00:00
367;PARIS-MONTSOURIS;0.0;0.0;0.9;-2.5;2024-01-16 07:00:00
368;PARIS-MONTSOURIS;0.0;0.0;1.3;-2.5;2024-01-16 08:00:00
369;PARIS-MONTSOURIS;0.0;0.0;1.1;-2.3;2024-01-16 09:00:00
370;PARIS-MONTSOURIS;0.0;0.0;0.8;-1.9;2024-01-16 10:00:00
371;PARIS-MONTSOURIS;0.0;0.0;1.2;-0.8;2024-01-16 11:00:00
372;PARIS-MONTSOURIS;0.0;0.0;1.4;1.5;2024-01-16 12:00:00
373;PARIS-MONTSOURIS;0.0;0.0;1.8;2.6;2024-01-16 13:00:00
374;PARIS-MONTSOURIS;0.0;0.0;1.2;2.7;2024-01-16 14:00:00
375;PARIS-MONTSOURIS;0.0;0.0;1.9;2.4;2024-01-16 15:00:00
376;PARIS-MONTSOURIS;0.0;0.0;3.0;1.7;2024-01-16 16:00:00
377;PARIS-MONTSOURIS;0.0;0.0;2.1;0.9;2024-01-16 17:00:00
378;PARIS-MONTSOURIS;0.0;0.0;2.8;0.9;2024-01-16 18:00:00
379;PARIS-MONTSOURIS;0.0;0.0;2.4;0.5;2024-01-16 19:00:00
380;PARIS-MONTSOURIS;0.0;0.0;2.9;0.2;2024-01-16 20:00:00
381;PARIS-MONTSOURIS;0.0;0.0;2.9;-0.2;2024-01-16 21:00:00
382;PARIS-MONTSOURIS;0.0;0.0;2.6;-0.2;2024-01-16 22:00:00
383;PARIS-MONTSOURIS;0.0;0.0;2.3;-0.3;2024-01-16 23:00:00
384;PARIS-MONTSOURIS;0.0;0.0;1.9;-0.3;2024-01-17 00:00:00
385;PARIS-MONTSOURIS;0.0;23.0;1.7;-0.2;2024-01-17 01:00:00
386;PARIS-MONTSOURIS;0.4;60.0;2.4;-0.1;2024-01-17 02:00:00
387;PARIS-MONTSOURIS;0.8;60.0;2.3;0.0;2024-01-17 03:00:00
388;PARIS-MONTSOURIS;1.6;60.0;1.9;0.2;2024-01-17 04:00:00
389;PARIS-MONTSOURIS;1.8;60.0;2.3;0.4;2024-01-17 05:00:00
390;PARIS-MONTSOURIS;1.7;60.0;2.2;0.7;2024-01-17 06:00:00
391;PARIS-MONTSOURIS;1.0;60.0;1.7;0.9;2024-01-17 07:00:00
392;PARIS-MONTSOURIS;2.4;60.0;3.1;1.4;2024-01-17 08:00:00
393;PARIS-MONTSOURIS;4.0;60.0;2.3;1.8;2024-01-17 09:00:00
394;PARIS-MONTSOURIS;1.8;60.0;0.9;2.3;2024-01-17 10:00:00
395;PARIS-MONTSOURIS;1.8;53.0;0.8;2.8;2024-01-17 11:00:00
396;PARIS-MONTSOURIS;0.0;47.0;0.8;3.3;2024-01-17 12:00:00
397;PARIS-MONTSOURIS;0.0;10.0;1.6;4.3;2024-01-17 13:00:00
398;PARIS-MONTSOURIS;1.4;60.0;3.0;3.2;2024-01-17 14:00:00
399;PARIS-MONTSOURIS;2.0;60.0;3.3;3.4;2024-01-17 15:00:00
400;PARIS-MONTSOURIS;1.2;60.0;2.9;3.2;2024-01-17 16:00:00
401;PARIS-MONTSOURIS;0.6;60.0;2.6;2.2;2024-01-17 17:00:00
402;PARIS-MONTSOURIS;0.2;41.0;3.7;2.0;2024-01-17 18:00:00
403;PARIS-MONTSOURIS;0.2;48.0;3.4;1.7;2024-01-17 19:00:00
404;PARIS-MONTSOURIS;0.0;33.0;4.4;1.2;2024-01-17 20:00:00
405;PARIS-MONTSOURIS;0.2;45.0;4.1;1.0;2024-01-17 21:00:00
406;PARIS-MONTSOURIS;0.8;60.0;3.0;1.0;2024-01-17 22:00:00
407;PARIS-MONTSOURIS;0.2;60.0;3.2;1.0;2024-01-17 23:00:00
408;PARIS-MONTSOURIS;2.0;60.0;4.1;0.9;2024-01-18 00:00:00
409;PARIS-MONTSOURIS;1.8;60.0;3.7;0.8;2024-01-18 01:00:00
410;PARIS-MONTSOURIS;1.5;60.0;4.7;0.6;2024-01-18 02:00:00
411;PARIS-MONTSOURIS;1.4;60.0;5.0;0.3;2024-01-18 03:00:00
412;PARIS-MONTSOURIS;1.2;60.0;5.2;0.2;2024-01-18 04:00:00
413;PARIS-MONTSOURIS;1.0;60.0;5.3;-0.1;2024-01-18 05:00:00
414;PARIS-MONTSOURIS;0.0;39.0;5.4;-0.5;2024-01-18 06:00:00
415;PARIS-MONTSOURIS;0.0;0.0;6.0;-0.4;2024-01-18 07:00:00
416;PARIS-MONTSOURIS;0.0;0.0;5.0;-0.2;2024-01-18 08:00:00
417;PARIS-MONTSOURIS;0.0;;3.9;-0.4;2024-01-18 09:00:00
418;PARIS-MONTSOURIS;0.0;0.0;4.0;-0.1;2024-01-18 10:00:00
419;PARIS-MONTSOURIS;0.0;0.0;3.7;0.5;2024-01-18 11:00:00
420;PARIS-MONTSOURIS;0.0;0.0;3.9;1.4;2024-01-18 12:00:00
421;PARIS-MONTSOURIS;0.0;0.0;4.0;2.4;2024-01-18 13:00:00
422;PARIS-MONTSOURIS;0.0;0.0;4.1;2.6;2024-01-18 14:00:00
423;PARIS-MONTSOURIS;0.0;0.0;4.1;2.8;2024-01-18 15:00:00
424;PARIS-MONTSOURIS;0.0;0.0;3.6;2.2;2024-01-18 16:00:00
425;PARIS-MONTSOURIS;0.0;0.0;3.8;1.8;2024-01-18 17:00:00
426;PARIS-MONTSOURIS;0.0;0.0;4.0;1.6;2024-01-18 18:00:00
427;PARIS-MONTSOURIS;0.0;0.0;4.0;1.1;2024-01-18 19:00:00
428;PARIS-MONTSOURIS;0.0;0.0;2.3;0.8;2024-01-18 20:00:00
429;PARIS-MONTSOURIS;0.0;0.0;2.5;0.4;2024-01-18 21:00:00
430;PARIS-MONTSOURIS;0.0;0.0;2.3;0.2;2024-01-18 22:00:00
431;PARIS-MONTSOURIS;0.0;0.0;2.2;0.0;2024-01-18 23:00:00
432;PARIS-MONTSOURIS;0.0;0.0;1.2;-0.5;2024-01-19 00:00:00
433;PARIS-MONTSOURIS;0.0;0.0;1.8;-0.8;2024-01-19 01:00:00
434;PARIS-MONTSOURIS;0.0;0.0;2.4;-1.2;2024-01-19 02:00:00
435;PARIS-MONTSOURIS;0.0;0.0;0.5;-1.4;2024-01-19 03:00:00
436;PARIS-MONTSOURIS;0.0;0.0;1.3;-1.5;2024-01-19 04:00:00
437;PARIS-MONTSOURIS;0.0;0.0;2.1;-1.6;2024-01-19 05:00:00
438;PARIS-MONTSOURIS;0.0;0.0;1.6;-1.5;2024-01-19 06:00:00
439;PARIS-MONTSOURIS;0.0;0.0;2.0;-1.7;2024-01-19 07:00:00
440;PARIS-MONTSOURIS;0.0;0.0;1.7;-1.7;2024-01-19 08:00:00
441;PARIS-MONTSOURIS;0.0;0.0;1.5;-1.6;2024-01-19 09:00:00
442;PARIS-MONTSOURIS;0.0;0.0;1.3;-0.9;2024-01-19 10:00:00
443;PARIS-MONTSOURIS;0.0;0.0;1.1;0.5;2024-01-19 11:00:00
444;PARIS-MONTSOURIS;0.0;0.0;1.0;2.3;2024-01-19 12:00:00
445;PARIS-MONTSOURIS;0.0;0.0;2.2;3.7;2024-01-19 13:00:00
446;PARIS-MONTSOURIS;0.0;0.0;2.5;3.8;2024-01-19 14:00:00
447;PARIS-MONTSOURIS;0.0;0.0;2.3;3.4;2024-01-19 15:00:00
448;PARIS-MONTSOURIS;0.0;0.0;3.0;0.8;2024-01-19 16:00:00
449;PARIS-MONTSOURIS;0.0;;2.4;-0.2;2024-01-19 17:00:00
450;PARIS-MONTSOURIS;0.0;0.0;2.3;-0.4;2024-01-19 18:00:00
451;PARIS-MONTSOURIS;0.0;0.0;2.2;-0.6;2024-01-19 19:00:00
452;PARIS-MONTSOURIS;0.0;0.0;2.5;-0.9;2024-01-19 20:00:00
453;PARIS-MONTSOURIS;0.0;0.0;2.6;-0.9;2024-01-19 21:00:00
454;PARIS-MONTSOURIS;0.0;0.0;2.1;-1.0;2024-01-19 22:00:00
455;PARIS-MONTSOURIS;0.0;0.0;2.1;-1.3;2024-01-19 23:00:00
456;PARIS-MONTSOURIS;0.0;0.0;1.5;-1.4;2024-01-20 00:00:00
457;PARIS-MONTSOURIS;0.0;0.0;1.9;-1.5;2024-01-20 01:00:00
458;PARIS-MONTSOURIS;0.0;0.0;1.6;-1.7;2024-01-20 02:00:00
459;PARIS-MONTSOURIS;0.0;0.0;2.6;-1.8;2024-01-20 03:00:00
460;PARIS-MONTSOURIS;0.0;0.0;1.9;-2.2;2024-01-20 04:00:00
461;PARIS-MONTSOURIS;0.0;0.0;1.5;-2.6;2024-01-20 05:00:00
462;PARIS-MONTSOURIS;0.0;0.0;1.0;-3.5;2024-01-20 06:00:00
463;PARIS-MONTSOURIS;0.0;0.0;1.2;-3.7;2024-01-20 07:00:00
464;PARIS-MONTSOURIS;0.0;0.0;1.4;-3.9;2024-01-20 08:00:00
465;PARIS-MONTSOURIS;0.0;0.0;1.8;-3.9;2024-01-20 09:00:00
466;PARIS-MONTSOURIS;0.0;0.0;1.1;-2.8;2024-01-20 10:00:00
467;PARIS-MONTSOURIS;0.0;0.0;1.9;-1.7;2024-01-20 11:00:00
468;PARIS-MONTSOURIS;0.0;0.0;2.2;-0.2;2024-01-20 12:00:00
469;PARIS-MONTSOURIS;0.0;0.0;1.6;1.3;2024-01-20 13:00:00
470;PARIS-MONTSOURIS;0.0;0.0;2.0;2.7;2024-01-20 14:00:00
471;PARIS-MONTSOURIS;0.0;0.0;2.5;2.5;2024-01-20 15:00:00
472;PARIS-MONTSOURIS;0.0;0.0;2.2;1.8;2024-01-20 16:00:00
473;PARIS-MONTSOURIS;0.0;0.0;2.7;0.9;2024-01-20 17:00:00
474;PARIS-MONTSOURIS;0.0;0.0;1.7;0.1;2024-01-20 18:00:00
475;PARIS-MONTSOURIS;0.0;0.0;2.9;0.1;2024-01-20 19:00:00
476;PARIS-MONTSOURIS;0.0;0.0;3.6;-0.4;2024-01-20 20:00:00
477;PARIS-MONTSOURIS;0.0;0.0;3.8;-0.6;2024-01-20 21:00:00
478;PARIS-MONTSOURIS;0.0;0.0;4.1;-0.9;2024-01-20 22:00:00
479;PARIS-MONTSOURIS;0.0;0.0;4.2;-0.9;2024-01-20 23:00:00
480;PARIS-MONTSOURIS;0.0;0.0;3.9;-0.8;2024-01-21 00:00:00
481;PARIS-MONTSOURIS;0.0;0.0;3.9;-0.8;2024-01-21 01:00:00
482;PARIS-MONTSOURIS;0.0;0.0;3.3;-1.0;2024-01-21 02:00:00
483;PARIS-MONTSOURIS;0.0;0.0;2.7;-0.9;2024-01-21 03:00:00
484;PARIS-MONTSOURIS;0.0;0.0;3.2;-0.7;2024-01-21 04:00:00
485;PARIS-MONTSOURIS;0.0;0.0;3.7;-0.3;2024-01-21 05:00:00
486;PARIS-MONTSOURIS;0.0;27.0;2.7;0.6;2024-01-21 06:00:00
487;PARIS-MONTSOURIS;0.0;4.0;2.6;1.4;2024-01-21 07:00:00
488;PARIS-MONTSOURIS;0.0;0.0;4.0;1.7;2024-01-21 08:00:00
489;PARIS-MONTSOURIS;0.0;0.0;4.1;2.2;2024-01-21 09:00:00
490;PARIS-MONTSOURIS;0.0;0.0;2.9;2.9;2024-01-21 10:00:00
491;PARIS-MONTSOURIS;0.0;0.0;3.7;3.6;2024-01-21 11:00:00
492;PARIS-MONTSOURIS;0.0;0.0;6.0;4.5;2024-01-21 12:00:00
493;PARIS-MONTSOURIS;0.0;0.0;4.6;5.4;2024-01-21 13:00:00
494;PARIS-MONTSOURIS;0.0;0.0;4.1;5.6;2024-01-21 14:00:00
495;PARIS-MONTSOURIS;0.0;0.0;4.2;5.9;2024-01-21 15:00:00
496;PARIS-MONTSOURIS;0.0;0.0;4.6;6.4;2024-01-21 16:00:00
497;PARIS-MONTSOURIS;0.0;0.0;4.7;7.0;2024-01-21 17:00:00
498;PARIS-MONTSOURIS;0.0;0.0;5.9;7.6;2024-01-21 18:00:00
499;PARIS-MONTSOURIS;0.0;0.0;5.7;7.9;2024-01-21 19:00:00
500;PARIS-MONTSOURIS;0.0;0.0;6.2;8.4;2024-01-21 20:00:00
501;PARIS-MONTSOURIS;0.0;0.0;6.2;8.9;2024-01-21 21:00:00
502;PARIS-MONTSOURIS;0.0;0.0;8.1;9.4;2024-01-21 22:00:00
503;PARIS-MONTSOURIS;0.0;0.0;8.8;9.6;2024-01-21 23:00:00
504;PARIS-MONTSOURIS;0.0;0.0;9.2;9.7;2024-01-22 00:00:00
505;PARIS-MONTSOURIS;0.0;0.0;9.1;10.0;2024-01-22 01:00:00
506;PARIS-MONTSOURIS;0.0;0.0;7.3;10.6;2024-01-22 02:00:00
507;PARIS-MONTSOURIS;0.0;0.0;8.3;10.7;2024-01-22 03:00:00
508;PARIS-MONTSOURIS;0.0;12.0;9.0;11.0;2024-01-22 04:00:00
509;PARIS-MONTSOURIS;0.0;0.0;10.1;11.1;2024-01-22 05:00:00
510;PARIS-MONTSOURIS;0.0;0.0;8.1;11.4;2024-01-22 06:00:00
511;PARIS-MONTSOURIS;0.0;0.0;7.7;10.9;2024-01-22 07:00:00
512;PARIS-MONTSOURIS;0.0;36.0;8.6;10.8;2024-01-22 08:00:00
513;PARIS-MONTSOURIS;0.0;0.0;7.0;11.3;2024-01-22 09:00:00
514;PARIS-MONTSOURIS;0.0;0.0;4.9;11.9;2024-01-22 10:00:00
515;PARIS-MONTSOURIS;0.0;0.0;5.8;12.5;2024-01-22 11:00:00
516;PARIS-MONTSOURIS;1.8;20.0;6.6;11.7;2024-01-22 12:00:00
517;PARIS-MONTSOURIS;0.4;36.0;5.9;11.1;2024-01-22 13:00:00
518;PARIS-MONTSOURIS;0.0;0.0;7.4;12.1;2024-01-22 14:00:00
519;PARIS-MONTSOURIS;0.0;0.0;4.9;12.3;2024-01-22 15:00:00
520;PARIS-MONTSOURIS;0.0;0.0;5.9;11.7;2024-01-22 16:00:00
521;PARIS-MONTSOURIS;0.0;0.0;5.7;10.6;2024-01-22 17:00:00
522;PARIS-MONTSOURIS;0.0;0.0;5.4;9.8;2024-01-22 18:00:00
523;PARIS-MONTSOURIS;0.0;0.0;5.4;9.7;2024-01-22 19:00:00
524;PARIS-MONTSOURIS;0.0;0.0;4.9;9.6;2024-01-22 20:00:00
525;PARIS-MONTSOURIS;0.0;0.0;5.1;9.4;2024-01-22 21:00:00
526;PARIS-MONTSOURIS;0.0;0.0;4.2;8.8;2024-01-22 22:00:00
527;PARIS-MONTSOURIS;0.0;0.0;3.0;8.8;2024-01-22 23:00:00
528;PARIS-MONTSOURIS;0.0;0.0;5.2;8.6;2024-01-23 00:00:00
529;PARIS-MONTSOURIS;0.0;0.0;4.5;8.8;2024-01-23 01:00:00
530;PARIS-MONTSOURIS;0.0;0.0;3.2;8.2;2024-01-23 02:00:00
531;PARIS-MONTSOURIS;0.0;0.0;4.0;7.8;2024-01-23 03:00:00
532;PARIS-MONTSOURIS;0.0;0.0;3.7;7.6;2024-01-23 04:00:00
533;PARIS-MONTSOURIS;0.0;0.0;3.0;7.6;2024-01-23 05:00:00
534;PARIS-MONTSOURIS;0.0;0.0;2.9;7.8;2024-01-23 06:00:00
535;PARIS-MONTSOURIS;0.0;0.0;2.1;7.7;2024-01-23 07:00:00
536;PARIS-MONTSOURIS;0.0;0.0;2.7;7.6;2024-01-23 08:00:00
537;PARIS-MONTSOURIS;0.0;0.0;2.9;7.9;2024-01-23 09:00:00
538;PARIS-MONTSOURIS;0.0;0.0;3.5;8.5;2024-01-23 10:00:00
539;PARIS-MONTSOURIS;0.0;15.0;3.3;9.1;2024-01-23 11:00:00
540;PARIS-MONTSOURIS;0.2;51.0;3.8;9.2;2024-01-23 12:00:00
541;PARIS-MONTSOURIS;0.2;49.0;3.5;9.5;2024-01-23 13:00:00
542;PARIS-MONTSOURIS;0.0;20.0;3.6;9.6;2024-01-23 14:00:00
543;PARIS-MONTSOURIS;0.0;0.0;5.1;9.9;2024-01-23 15:00:00
544;PARIS-MONTSOURIS;0.0;0.0;4.5;10.8;2024-01-23 16:00:00
545;PARIS-MONTSOURIS;0.0;0.0;4.0;11.2;2024-01-23 17:00:00
546;PARIS-MONTSOURIS;0.0;0.0;5.2;11.5;2024-01-23 18:00:00
547;PARIS-MONTSOURIS;0.0;0.0;3.9;11.8;2024-01-23 19:00:00
548;PARIS-MONTSOURIS;0.0;0.0;4.7;11.9;2024-01-23 20:00:00
549;PARIS-MONTSOURIS;0.0;0.0;4.9;12.4;2024-01-23 21:00:00
550;PARIS-MONTSOURIS;0.0;0.0;2.8;12.8;2024-01-23 22:00:00
551;PARIS-MONTSOURIS;0.0;0.0;4.8;13.3;2024-01-23 23:00:00
552;PARIS-MONTSOURIS;0.0;0.0;5.9;13.8;2024-01-24 00:00:00
553;PARIS-MONTSOURIS;0.0;0.0;5.2;13.8;2024-01-24 01:00:00
554;PARIS-MONTSOURIS;0.0;6.0;4.7;13.4;2024-01-24 02:00:00
555;PARIS-MONTSOURIS;0.0;0.0;4.3;13.2;2024-01-24 03:00:00
556;PARIS-MONTSOURIS;0.0;0.0;5.3;13.3;2024-01-24 04:00:00
557;PARIS-MONTSOURIS;0.0;0.0;5.5;13.6;2024-01-24 05:00:00
558;PARIS-MONTSOURIS;0.0;0.0;4.8;13.8;2024-01-24 06:00:00
559;PARIS-MONTSOURIS;0.6;41.0;3.8;13.3;2024-01-24 07:00:00
560;PARIS-MONTSOURIS;0.0;29.0;3.3;12.5;2024-01-24 08:00:00
561;PARIS-MONTSOURIS;0.0;0.0;3.0;12.2;2024-01-24 09:00:00
562;PARIS-MONTSOURIS;0.0;0.0;4.0;12.7;2024-01-24 10:00:00
563;PARIS-MONTSOURIS;0.0;0.0;4.1;12.6;2024-01-24 11:00:00
564;PARIS-MONTSOURIS;0.0;0.0;5.3;13.0;2024-01-24 12:00:00
565;PARIS-MONTSOURIS;0.0;0.0;4.0;13.6;2024-01-24 13:00:00
566;PARIS-MONTSOURIS;0.0;0.0;3.5;14.2;2024-01-24 14:00:00
567;PARIS-MONTSOURIS;0.0;0.0;3.1;14.2;2024-01-24 15:00:00
568;PARIS-MONTSOURIS;0.0;0.0;3.1;13.9;2024-01-24 16:00:00
569;PARIS-MONTSOURIS;0.0;0.0;2.1;13.5;2024-01-24 17:00:00
570;PARIS-MONTSOURIS;0.0;0.0;2.0;13.1;2024-01-24 18:00:00
571;PARIS-MONTSOURIS;0.0;0.0;2.3;13.0;2024-01-24 19:00:00
572;PARIS-MONTSOURIS;0.0;0.0;2.4;12.8;2024-01-24 20:00:00
573;PARIS-MONTSOURIS;0.0;0.0;2.5;13.0;2024-01-24 21:00:00
574;PARIS-MONTSOURIS;0.0;0.0;2.1;13.1;2024-01-24 22:00:00
575;PARIS-MONTSOURIS;0.0;0.0;2.2;12.5;2024-01-24 23:00:00
576;PARIS-MONTSOURIS;0.2;57.0;1.8;11.3;2024-01-25 00:00:00
577;PARIS-MONTSOURIS;0.2;60.0;1.3;11.0;2024-01-25 01:00:00
578;PARIS-MONTSOURIS;0.0;47.0;1.4;10.4;2024-01-25 02:00:00
579;PARIS-MONTSOURIS;0.0;26.0;1.5;10.3;2024-01-25 03:00:00
580;PARIS-MONTSOURIS;0.0;6.0;0.8;10.3;2024-01-25 04:00:00
581;PARIS-MONTSOURIS;0.2;25.0;1.4;10.2;2024-01-25 05:00:00
582;PARIS-MONTSOURIS;0.0;15.0;1.4;10.2;2024-01-25 06:00:00
583;PARIS-MONTSOURIS;0.0;0.0;1.2;10.2;2024-01-25 07:00:00
584;PARIS-MONTSOURIS;0.0;2.0;1.5;10.4;2024-01-25 08:00:00
585;PARIS-MONTSOURIS;0.0;0.0;0.9;10.7;2024-01-25 09:00:00
586;PARIS-MONTSOURIS;0.0;0.0;1.4;11.1;2024-01-25 10:00:00
587;PARIS-MONTSOURIS;0.0;0.0;2.0;11.5;2024-01-25 11:00:00
588;PARIS-MONTSOURIS;0.0;0.0;3.3;12.1;2024-01-25 12:00:00
589;PARIS-MONTSOURIS;0.0;0.0;3.5;12.7;2024-01-25 13:00:00
590;PARIS-MONTSOURIS;0.0;0.0;3.0;13.2;2024-01-25 14:00:00
591;PARIS-MONTSOURIS;0.0;0.0;2.9;13.2;2024-01-25 15:00:00
592;PARIS-MONTSOURIS;0.0;0.0;2.8;13.1;2024-01-25 16:00:00
593;PARIS-MONTSOURIS;0.2;35.0;3.1;11.9;2024-01-25 17:00:00
594;PARIS-MONTSOURIS;0.0;2.0;2.8;11.7;2024-01-25 18:00:00
595;PARIS-MONTSOURIS;0.0;24.0;3.7;11.6;2024-01-25 19:00:00
596;PARIS-MONTSOURIS;0.0;5.0;3.7;11.5;2024-01-25 20:00:00
597;PARIS-MONTSOURIS;0.0;0.0;2.8;11.1;2024-01-25 21:00:00
598;PARIS-MONTSOURIS;0.0;0.0;2.5;10.8;2024-01-25 22:00:00
599;PARIS-MONTSOURIS;0.0;0.0;2.1;10.5;2024-01-25 23:00:00
600;PARIS-MONTSOURIS;0.0;0.0;2.8;10.6;2024-01-26 00:00:00
601;PARIS-MONTSOURIS;0.0;0.0;2.3;10.7;2024-01-26 01:00:00
602;PARIS-MONTSOURIS;0.0;0.0;4.2;10.9;2024-01-26 02:00:00
603;PARIS-MONTSOURIS;0.0;0.0;2.6;11.1;2024-01-26 03:00:00
604;PARIS-MONTSOURIS;0.0;0.0;5.0;11.1;2024-01-26 04:00:00
605;PARIS-MONTSOURIS;0.0;0.0;5.4;11.3;2024-01-26 05:00:00
606;PARIS-MONTSOURIS;0.0;0.0;5.3;11.5;2024-01-26 06:00:00
607;PARIS-MONTSOURIS;0.0;0.0;4.6;11.7;2024-01-26 07:00:00
608;PARIS-MONTSOURIS;0.2;41.0;3.9;11.8;2024-01-26 08:00:00
609;PARIS-MONTSOURIS;0.2;52.0;4.0;11.7;2024-01-26 09:00:00
610;PARIS-MONTSOURIS;0.4;47.0;3.5;11.9;2024-01-26 10:00:00
611;PARIS-MONTSOURIS;0.2;23.0;4.0;11.1;2024-01-26 11:00:00
612;PARIS-MONTSOURIS;0.0;0.0;5.4;11.7;2024-01-26 12:00:00
613;PARIS-MONTSOURIS;0.0;0.0;6.1;11.7;2024-01-26 13:00:00
614;PARIS-MONTSOURIS;0.0;0.0;4.7;11.7;2024-01-26 14:00:00
615;PARIS-MONTSOURIS;0.0;0.0;4.9;11.2;2024-01-26 15:00:00
