datetime;Identifiant arc;Libelle;debit_horaire;taux_occupation;Etat trafic;Identifiant noeud amont;noeud_amont;Identifiant noeud aval;noeud_aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape;date;jour_nom;jour_Dimanche;jour_Jeudi;jour_Lundi;jour_Mardi;jour_Mercredi;jour_Samedi;jour_Vendredi;jour_ferie;veille_jour_ferie;vacances_scolaires;precipitation_mm;vent_vitesse_ms;temperature;neige_cm;ensoleillement_min;il_pleut;il_fait_jour;debit_horaire_moyenne_3h;taux_occupation_moyenne_3h;debit_horaire_moyenne_3j_meme_heure;taux_occupation_moyenne_3j_meme_heure;debit_horaire_moyenne_3s_meme_jour_heure;taux_occupation_moyenne_3s_meme_jour_heure
2025-01-29 07:00:00+00:00;4264;AV_Champs_Elysees;861.0;10.00889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.0;0.38;0.65;0.0;0.0;0;0;325.6666666666667;3.7422233333333277;640.6666666666666;7.465003333333333;783.3333333333334;8.27278
2025-01-29 08:00:00+00:00;4264;AV_Champs_Elysees;929.0;12.57722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.0;0.41;0.63;0.0;9.0;0;1;559.6666666666666;6.472963333333328;831.6666666666666;9.278336666666666;1012.6666666666666;11.740556666666668
2025-01-29 09:00:00+00:00;4264;AV_Champs_Elysees;937.0;16.57723;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.0;0.33999999999999997;0.67;0.0;47.0;0;1;771.6666666666666;9.52777666666666;875.6666666666666;11.040743333333333;1047.6666666666667;16.11925666666667
2025-01-29 10:00:00+00:00;4264;AV_Champs_Elysees;851.0;21.68778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.0;0.29;0.76;0.0;20.0;0;1;909.0;13.054446666666658;850.3333333333334;13.127406666666666;970.6666666666666;14.932036666666667
2025-01-29 11:00:00+00:00;4264;AV_Champs_Elysees;569.0;70.41167;Bloqué;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.0;0.37;0.78;0.0;0.0;0;1;905.6666666666666;16.947409999999994;892.3333333333334;16.263706666666668;1010.3333333333334;15.910186666666666
2025-01-29 12:00:00+00:00;4264;AV_Champs_Elysees;706.0;13.06056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.02;0.36;0.8;0.0;0.0;1;1;785.6666666666666;36.225559999999994;910.0;21.112966666666665;930.3333333333334;21.465003333333332
2025-01-29 13:00:00+00:00;4264;AV_Champs_Elysees;621.0;2.98445;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.08;0.42000000000000004;0.8099999999999999;0.0;0.0;1;1;708.6666666666666;35.05333666666666;882.6666666666666;21.464633333333335;913.3333333333334;19.602406666666667
2025-01-29 14:00:00+00:00;4264;AV_Champs_Elysees;665.0;16.36111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.22000000000000003;0.4;0.79;0.0;0.0;1;1;632.0;28.81889333333333;864.3333333333334;19.35889;941.3333333333334;19.281670000000002
2025-01-29 15:00:00+00:00;4264;AV_Champs_Elysees;832.0;17.10111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.39;0.32999999999999996;0.79;0.0;0.0;1;1;664.0;10.802039999999996;898.0;20.691113333333334;891.3333333333334;18.71648
2025-01-29 16:00:00+00:00;4264;AV_Champs_Elysees;864.0;11.79778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.13999999999999999;0.29;0.79;0.0;0.0;1;1;706.0;12.148889999999994;;;880.3333333333334;18.52648333333333
2025-01-29 17:00:00+00:00;4264;AV_Champs_Elysees;898.0;17.00556;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.12;0.38;0.79;;0.0;1;0;787.0;15.086666666666664;848.3333333333334;22.15241;869.0;19.997223333333334
2025-01-29 18:00:00+00:00;4264;AV_Champs_Elysees;876.0;14.87667;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.06;0.39;0.78;0.0;0.0;1;0;864.6666666666666;15.301483333333328;891.0;22.147593333333333;936.0;19.859260000000003
2025-01-29 19:00:00+00:00;4264;AV_Champs_Elysees;598.0;13.78111;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.02;0.38;0.77;0.0;0.0;1;0;879.3333333333334;14.560003333333327;869.3333333333334;17.604813333333333;900.6666666666666;17.667959999999997
2025-01-29 20:00:00+00:00;4264;AV_Champs_Elysees;789.0;13.38944;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.08;0.31;0.76;0.0;0.0;1;0;790.6666666666666;15.221113333333328;735.0;13.994446666666667;777.0;15.192593333333335
2025-01-29 21:00:00+00:00;4264;AV_Champs_Elysees;629.0;10.40945;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.02;0.37;0.75;0.0;0.0;1;0;754.3333333333334;14.015739999999996;690.3333333333334;12.323149999999998;677.6666666666666;10.97722
2025-01-29 22:00:00+00:00;4264;AV_Champs_Elysees;546.0;6.97;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.06;0.26;0.75;0.0;0.0;1;0;672.0;12.526666666666662;557.6666666666666;8.461483333333332;571.0;10.08352
2025-01-29 23:00:00+00:00;4264;AV_Champs_Elysees;490.0;5.17722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-29;Mercredi;0;0;0;0;1;0;0;0;0;0;0.1;0.27999999999999997;0.75;0.0;0.0;1;0;654.6666666666666;10.256296666666662;565.6666666666666;7.55537;547.3333333333334;7.255556666666667
2025-01-30 00:00:00+00:00;4264;AV_Champs_Elysees;562.0;6.73556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.16;0.24;0.74;0.0;0.0;1;0;555.0;7.5188899999999945;480.3333333333333;6.2161133333333325;569.0;7.060373333333334
2025-01-30 01:00:00+00:00;4264;AV_Champs_Elysees;421.0;4.32389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.19;0.72;0.0;0.0;0;0;532.6666666666666;6.294259999999995;364.3333333333333;4.517036666666667;475.0;5.50574
2025-01-30 02:00:00+00:00;4264;AV_Champs_Elysees;335.0;3.36889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.16999999999999998;0.7;0.0;0.0;0;0;491.0;5.412223333333329;268.6666666666667;3.0446333333333335;341.3333333333333;4.09611
2025-01-30 03:00:00+00:00;4264;AV_Champs_Elysees;232.0;2.37111;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.2;0.67;0.0;0.0;0;0;439.3333333333333;4.809446666666662;196.0;2.2687033333333333;256.6666666666667;3.1022233333333333
2025-01-30 04:00:00+00:00;4264;AV_Champs_Elysees;178.0;1.86667;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.11000000000000001;0.5599999999999999;0.0;0.0;0;0;329.3333333333333;3.354629999999995;168.33333333333334;1.8233333333333333;209.66666666666666;2.4151866666666666
2025-01-30 05:00:00+00:00;4264;AV_Champs_Elysees;294.0;3.32056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.16999999999999998;0.5599999999999999;0.0;0.0;0;0;248.33333333333334;2.5355566666666616;291.0;3.327593333333333;299.0;3.54574
2025-01-30 06:00:00+00:00;4264;AV_Champs_Elysees;527.0;5.95944;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.11000000000000001;0.58;0.0;0.0;0;0;234.66666666666666;2.5194466666666617;528.3333333333334;5.797406666666666;583.3333333333334;6.52204
2025-01-30 07:00:00+00:00;4264;AV_Champs_Elysees;789.0;8.03667;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.18;0.64;0.0;0.0;0;0;333.0;3.715556666666662;810.3333333333334;9.396483333333334;902.6666666666666;10.397593333333333
2025-01-30 08:00:00+00:00;4264;AV_Champs_Elysees;911.0;19.76944;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.18;0.65;0.0;0.0;0;1;536.6666666666666;5.772223333333329;1021.3333333333334;12.14889;1072.6666666666667;12.710183333333333
2025-01-30 09:00:00+00:00;4264;AV_Champs_Elysees;954.0;23.83389;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.27999999999999997;0.7;0.0;11.0;0;1;742.3333333333334;11.25518333333333;1032.0;14.604633333333334;1100.3333333333333;14.94741
2025-01-30 10:00:00+00:00;4264;AV_Champs_Elysees;952.0;16.84222;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.33999999999999997;0.78;0.0;23.0;0;1;884.6666666666666;17.213333333333328;919.0;17.316480000000002;986.0;14.490923333333333
2025-01-30 11:00:00+00:00;4264;AV_Champs_Elysees;965.0;21.95889;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.27999999999999997;0.82;0.0;2.0;0;1;939.0;20.148516666666662;835.3333333333334;35.37259666666667;973.3333333333334;17.795926666666666
2025-01-30 12:00:00+00:00;4264;AV_Champs_Elysees;954.0;24.90667;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.5;0.65;0.0;0.0;0;1;957.0;20.878333333333327;876.6666666666666;20.684450000000002;948.0;23.14704
2025-01-30 13:00:00+00:00;4264;AV_Champs_Elysees;913.0;31.97444;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.47000000000000003;0.6900000000000001;0.0;0.0;0;1;957.0;21.23592666666666;829.6666666666666;16.7013;922.3333333333334;22.584073333333333
2025-01-30 14:00:00+00:00;4264;AV_Champs_Elysees;872.0;22.685;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.5700000000000001;0.71;0.0;0.0;0;1;944.0;26.279999999999998;825.3333333333334;19.842593333333333;943.3333333333334;19.035926666666665
2025-01-30 15:00:00+00:00;4264;AV_Champs_Elysees;967.0;22.39278;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.44000000000000006;0.77;0.0;1.0;0;1;913.0;26.52203666666666;873.3333333333334;19.294816666666666;918.6666666666666;18.697406666666666
2025-01-30 16:00:00+00:00;4264;AV_Champs_Elysees;914.0;22.42889;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.45;0.76;0.0;0.0;0;1;917.3333333333334;25.684073333333327;;;900.0;20.003703333333334
2025-01-30 17:00:00+00:00;4264;AV_Champs_Elysees;972.0;27.74722;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.47000000000000003;0.72;0.0;0.0;0;0;917.6666666666666;22.50222333333333;888.0;20.315186666666666;916.0;19.876853333333333
2025-01-30 18:00:00+00:00;4264;AV_Champs_Elysees;953.0;24.54945;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.49000000000000005;0.72;0.0;0.0;0;0;951.0;24.189629999999994;911.3333333333334;19.196853333333333;951.0;22.757406666666668
2025-01-30 19:00:00+00:00;4264;AV_Champs_Elysees;1058.0;21.14834;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.38;0.6799999999999999;0.0;0.0;0;0;946.3333333333334;24.908519999999996;827.3333333333334;16.98185;1020.6666666666666;20.697963333333334
2025-01-30 20:00:00+00:00;4264;AV_Champs_Elysees;1002.0;21.03944;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.35;0.58;0.0;0.0;0;0;994.3333333333334;24.481669999999998;766.0;13.421296666666668;837.6666666666666;16.939076666666665
2025-01-30 21:00:00+00:00;4264;AV_Champs_Elysees;873.0;18.42056;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.38;0.53;0.0;0.0;0;0;1004.3333333333334;22.245743333333326;679.6666666666666;11.265373333333335;741.6666666666666;13.018146666666667
2025-01-30 22:00:00+00:00;4264;AV_Champs_Elysees;773.0;14.30222;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.16;0.47000000000000003;0.0;0.0;0;0;977.6666666666666;20.202779999999994;542.0;8.22963;714.0;10.898706666666667
2025-01-30 23:00:00+00:00;4264;AV_Champs_Elysees;754.0;10.61333;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-30;Jeudi;0;1;0;0;0;0;0;0;0;0;0.0;0.18;0.4;0.0;0.0;0;0;882.6666666666666;17.920739999999995;534.6666666666666;6.774443333333333;662.3333333333334;9.627776666666668
2025-01-31 00:00:00+00:00;4264;AV_Champs_Elysees;731.0;10.77389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-31;Vendredi;0;0;0;0;0;0;1;0;0;0;0.0;0.16999999999999998;0.33999999999999997;0.0;0.0;0;0;800.0;14.445369999999995;513.3333333333334;6.640556666666666;599.3333333333334;8.584076666666666
2025-01-31 01:00:00+00:00;4264;AV_Champs_Elysees;648.0;8.99889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-31;Vendredi;0;0;0;0;0;0;1;0;0;0;0.0;0.16;0.25;0.0;0.0;0;0;752.6666666666666;11.896479999999995;396.0;4.684443333333333;499.3333333333333;6.444816666666667
2025-01-31 02:00:00+00:00;4264;AV_Champs_Elysees;540.0;6.23611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-31;Vendredi;0;0;0;0;0;0;1;0;0;0;0.0;0.16;0.21000000000000002;0.0;0.0;0;0;711.0;10.128703333333329;287.0;3.2100033333333333;486.6666666666667;5.995373333333333
2025-01-31 03:00:00+00:00;4264;AV_Champs_Elysees;401.0;4.92389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-31;Vendredi;0;0;0;0;0;0;1;0;0;0;0.0;0.1;0.16999999999999998;0.0;0.0;0;0;639.6666666666666;8.669629999999996;213.33333333333334;2.41222;379.0;4.914446666666667
2025-01-31 04:00:00+00:00;4264;AV_Champs_Elysees;261.0;3.23223;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-31;Vendredi;0;0;0;0;0;0;1;0;0;0;0.0;0.18;0.13999999999999999;0.0;0.0;0;0;529.6666666666666;6.719629999999995;179.33333333333334;1.9618533333333332;279.6666666666667;3.358333333333333
2025-01-31 05:00:00+00:00;4264;AV_Champs_Elysees;350.0;3.96945;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2025-01-31;Vendredi;0;0;0;0;0;0;1;0;0;0;0.0;0.13999999999999999;0.16999999999999998;0.0;0.0;0;0;400.6666666666667;4.797409999999995;296.6666666666667;3.4040766666666666;343.0;4.157039999999999
