date_heure_comptage;debit_horaire;taux_occupation;etat_trafic;etat_arc;est_vacances;est_ferie;precipitation;duree_precipitation_min;vitesse_vent_ms
2025-04-16 09:00:00;1160.0;11.42334;Fluide;Ouvert;1;0;0.0;0.0;2.7
2025-04-16 08:00:00;858.0;9.635;Fluide;Ouvert;1;0;0.0;0.0;3.2
2025-04-16 02:00:00;582.0;8.29556;Fluide;Ouvert;1;0;0.0;0.0;3.1
2025-07-24 01:00:00;545.0;8.78167;Fluide;Ouvert;1;0;0.0;27.0;1.9
2025-07-24 03:00:00;391.0;5.15778;Fluide;Ouvert;1;0;4.7;47.0;2.1
2025-07-24 05:00:00;172.0;1.86667;Fluide;Ouvert;1;0;0.0;22.0;2.8
2025-07-24 08:00:00;684.0;7.76722;Fluide;Ouvert;1;0;0.0;0.0;3.9
2025-07-24 09:00:00;918.0;14.18444;Fluide;Ouvert;1;0;0.0;0.0;4.3
2024-10-20 22:00:00;757.0;16.34889;Pré-saturé;Invalide;1;0;0.0;0.0;3.4
2024-10-20 21:00:00;765.0;19.19056;Pré-saturé;Invalide;1;0;0.0;0.0;3.4
2024-10-20 20:00:00;821.0;25.16833;Pré-saturé;Invalide;1;0;0.0;0.0;3.5
2024-10-20 19:00:00;881.0;28.23334;Pré-saturé;Invalide;1;0;0.0;0.0;2.8
2024-10-20 18:00:00;933.0;27.60778;Pré-saturé;Invalide;1;0;0.0;0.0;3.6
2024-10-20 17:00:00;907.0;26.67;Pré-saturé;Invalide;1;0;0.0;0.0;3.7
2024-10-20 16:00:00;913.0;28.495;Pré-saturé;Invalide;1;0;0.0;0.0;4.4
2024-10-20 15:00:00;839.0;18.88;Pré-saturé;Invalide;1;0;0.0;0.0;4.7
2024-10-20 11:00:00;622.0;9.51222;Fluide;Invalide;1;0;0.0;0.0;5.0
2024-10-20 10:00:00;450.0;5.43445;Fluide;Invalide;1;0;0.0;0.0;4.4
2024-10-20 07:00:00;466.0;5.49056;Fluide;Invalide;1;0;0.0;0.0;3.4
2024-10-20 05:00:00;703.0;10.36167;Fluide;Invalide;1;0;0.0;0.0;2.8
2024-10-20 03:00:00;835.0;12.98056;Fluide;Invalide;1;0;0.0;0.0;2.0
2025-08-28 01:00:00;632.0;10.16333;Fluide;Ouvert;1;0;0.0;0.0;2.8
2025-08-28 02:00:00;623.0;7.54833;Fluide;Ouvert;1;0;0.0;0.0;3.0
2025-08-28 08:00:00;795.0;7.36556;Fluide;Ouvert;1;0;0.0;13.0;2.5
2025-09-04 00:00:00;639.0;10.99167;Fluide;Ouvert;0;0;0.0;0.0;3.2
2025-09-03 23:00:00;774.0;13.63778;Fluide;Ouvert;0;0;0.0;0.0;2.9
2025-09-03 16:00:00;973.0;25.25611;Pré-saturé;Ouvert;0;0;2.4;11.0;6.6
2025-09-03 15:00:00;1043.0;24.92611;Pré-saturé;Ouvert;0;0;0.0;0.0;6.9
2025-01-17 10:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;2.2
2025-01-17 12:00:00;999.0;19.74612;Pré-saturé;Invalide;0;0;0.0;0.0;2.0
2025-01-13 16:00:00;939.0;17.15222;Pré-saturé;Invalide;0;0;0.0;0.0;3.3
2025-01-13 21:00:00;721.0;13.35167;Fluide;Invalide;0;0;0.0;0.0;1.9
2025-01-13 22:00:00;627.0;11.90278;Fluide;Invalide;0;0;0.0;0.0;2.8
2025-01-13 23:00:00;544.0;9.21611;Fluide;Invalide;0;0;0.0;0.0;1.4
2025-04-07 09:00:00;1359.0;16.29389;Pré-saturé;Ouvert;0;0;0.0;0.0;1.9
2025-04-07 05:00:00;154.0;1.805;Fluide;Ouvert;0;0;0.0;0.0;1.8
2025-04-07 04:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;2.4
2025-04-07 03:00:00;366.0;4.38722;Fluide;Ouvert;0;0;0.0;0.0;2.8
2025-07-29 15:00:00;870.0;21.34445;Pré-saturé;Ouvert;1;0;0.0;0.0;2.4
2025-07-29 16:00:00;897.0;24.20556;Pré-saturé;Ouvert;1;0;0.0;1.0;4.4
2025-07-29 17:00:00;899.0;24.59611;Pré-saturé;Ouvert;1;0;0.0;1.0;1.6
2025-07-29 20:00:00;853.0;28.81778;Pré-saturé;Ouvert;1;0;0.0;0.0;1.8
2025-07-29 21:00:00;798.0;18.15556;Pré-saturé;Ouvert;1;0;0.0;0.0;1.2
2025-07-30 00:00:00;576.0;10.22667;Fluide;Ouvert;1;0;0.0;0.0;0.5
2025-08-11 16:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;2.7
2025-08-11 14:00:00;687.0;17.54444;Pré-saturé;Ouvert;1;0;0.0;0.0;3.0
2025-08-11 13:00:00;862.0;18.83889;Pré-saturé;Ouvert;1;0;0.0;0.0;2.7
2025-08-11 12:00:00;751.0;14.74722;Fluide;Ouvert;1;0;0.0;0.0;2.9
2025-08-11 11:00:00;735.0;13.46333;Fluide;Ouvert;1;0;0.0;0.0;3.9
2025-03-20 10:00:00;1263.0;17.68278;Pré-saturé;Ouvert;0;0;0.0;0.0;2.7
2025-03-20 11:00:00;1166.0;18.13722;Pré-saturé;Ouvert;0;0;0.0;0.0;2.6
2025-10-17 11:00:00;978.0;20.57556;Pré-saturé;Ouvert;0;0;0.0;0.0;3.4
2025-10-17 12:00:00;879.0;20.58111;Pré-saturé;Ouvert;0;0;0.0;0.0;2.6
2025-10-17 13:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;3.5
2025-05-17 02:00:00;1089.0;18.58445;Pré-saturé;Ouvert;0;0;0.0;0.0;4.6
2025-05-17 04:00:00;775.0;9.19278;Fluide;Ouvert;0;0;0.0;0.0;4.0
2025-05-17 06:00:00;386.0;4.75389;Fluide;Ouvert;0;0;0.0;0.0;3.6
2025-05-17 07:00:00;440.0;4.97556;Fluide;Ouvert;0;0;0.0;0.0;3.6
2025-05-17 08:00:00;384.0;4.36;Fluide;Ouvert;0;0;0.0;0.0;3.8
2025-05-17 09:00:00;442.0;5.72889;Fluide;Ouvert;0;0;0.0;0.0;4.1
2025-05-17 11:00:00;735.0;11.99833;Fluide;Ouvert;0;0;0.0;0.0;3.5
2025-05-17 13:00:00;939.0;20.95334;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-05-17 14:00:00;905.0;18.73834;Pré-saturé;Ouvert;0;0;0.0;0.0;3.6
2025-05-17 15:00:00;819.0;17.58056;Pré-saturé;Ouvert;0;0;0.0;0.0;3.4
2025-05-17 17:00:00;1090.0;30.74445;Saturé;Ouvert;0;0;0.0;0.0;3.4
2025-05-17 19:00:00;1110.0;27.07333;Pré-saturé;Ouvert;0;0;0.0;0.0;2.7
2025-05-17 21:00:00;1107.0;26.095;Pré-saturé;Ouvert;0;0;0.0;0.0;4.5
2024-11-22 08:00:00;632.0;4.96167;Fluide;Invalide;0;0;0.0;20.0;4.9
2024-11-22 07:00:00;445.0;4.38222;Fluide;Invalide;0;0;0.0;0.0;4.0
2024-11-22 05:00:00;35.0;0.325;Fluide;Invalide;0;0;0.0;36.0;3.7
2025-10-17 02:00:00;582.0;7.48889;Fluide;Ouvert;0;0;0.0;0.0;3.2
2025-10-17 03:00:00;524.0;6.48667;Fluide;Ouvert;0;0;0.0;0.0;3.0
2025-10-17 06:00:00;369.0;5.16;Fluide;Ouvert;0;0;0.0;0.0;1.6
2025-10-17 08:00:00;828.0;10.28333;Fluide;Ouvert;0;0;0.0;0.0;2.8
2024-11-22 09:00:00;474.0;0.0;Fluide;Invalide;0;0;0.2;32.0;5.4
2024-11-22 06:00:00;243.0;1.89;Fluide;Invalide;0;0;0.0;5.0;3.6
2025-05-15 10:00:00;1146.0;17.13722;Pré-saturé;Ouvert;0;0;0.0;0.0;4.8
2025-05-15 11:00:00;1150.0;23.25;Pré-saturé;Ouvert;0;0;0.0;0.0;5.5
2025-05-15 12:00:00;1185.0;24.05556;Pré-saturé;Ouvert;0;0;0.0;0.0;6.2
2025-05-15 14:00:00;1144.0;23.49;Pré-saturé;Ouvert;0;0;0.0;0.0;6.4
2025-05-15 15:00:00;1119.0;20.74833;Pré-saturé;Ouvert;0;0;0.0;0.0;6.1
2025-05-15 16:00:00;1040.0;26.56556;Pré-saturé;Ouvert;0;0;0.0;0.0;5.1
2025-05-15 17:00:00;1039.0;23.15222;Pré-saturé;Ouvert;0;0;0.0;0.0;5.7
2025-05-15 19:00:00;1078.0;20.915;Pré-saturé;Ouvert;0;0;0.0;0.0;5.3
2024-09-11 22:00:00;50.0;1.62;Fluide;Barré;0;0;0.0;0.0;2.5
2024-09-11 21:00:00;142.0;3.49444;Fluide;Barré;0;0;0.0;0.0;2.6
2024-09-11 19:00:00;279.0;4.36334;Fluide;Invalide;0;0;0.0;0.0;2.3
2025-03-10 10:00:00;1192.0;16.44833;Pré-saturé;Ouvert;0;0;1.0;60.0;3.0
2025-03-10 05:00:00;137.0;1.72611;Fluide;Ouvert;0;0;0.0;4.0;1.3
2025-03-10 04:00:00;143.0;1.66667;Fluide;Ouvert;0;0;0.0;0.0;0.8
2025-03-10 02:00:00;388.0;4.57834;Fluide;Ouvert;0;0;0.0;0.0;1.7
2025-05-15 00:00:00;712.0;11.23223;Fluide;Ouvert;0;0;0.0;0.0;3.7
2025-05-14 23:00:00;804.0;14.35833;Fluide;Ouvert;0;0;0.0;0.0;4.1
2025-05-14 21:00:00;997.0;21.14778;Pré-saturé;Ouvert;0;0;0.0;0.0;4.9
2025-05-14 18:00:00;1120.0;21.51889;Pré-saturé;Ouvert;0;0;0.0;0.0;4.8
2025-05-14 16:00:00;1016.0;20.74;Pré-saturé;Ouvert;0;0;0.0;0.0;3.9
2025-01-15 18:00:00;910.0;21.54778;Pré-saturé;Invalide;0;0;0.0;1.0;2.8
2025-01-15 19:00:00;986.0;23.20222;Pré-saturé;Invalide;0;0;0.0;0.0;2.6
2025-01-15 21:00:00;782.0;15.305;Pré-saturé;Invalide;0;0;0.0;0.0;1.4
2025-03-10 12:00:00;1080.0;15.27555;Pré-saturé;Ouvert;0;0;0.0;0.0;4.5
2024-11-30 00:00:00;219.0;4.89;Fluide;Invalide;0;0;0.0;0.0;2.5
2024-11-29 17:00:00;529.0;16.18611;Pré-saturé;Invalide;0;0;0.0;0.0;3.7
2024-11-29 16:00:00;719.0;20.40222;Pré-saturé;Invalide;0;0;0.0;0.0;3.7
2024-12-23 00:00:00;863.0;17.62445;Pré-saturé;Invalide;1;0;0.0;0.0;7.0
2024-12-22 23:00:00;867.0;19.72444;Pré-saturé;Invalide;1;0;0.0;0.0;4.6
2024-12-22 22:00:00;887.0;25.33333;Pré-saturé;Invalide;1;0;0.0;0.0;5.5
2024-12-22 17:00:00;1057.0;35.83944;Saturé;Invalide;1;0;0.0;0.0;3.7
2024-12-22 16:00:00;1016.0;24.26222;Pré-saturé;Invalide;1;0;0.0;2.0;4.5
2024-12-22 15:00:00;943.0;21.34556;Pré-saturé;Invalide;1;0;0.2;26.0;6.5
2024-12-22 14:00:00;897.0;23.13278;Pré-saturé;Invalide;1;0;0.0;21.0;4.9
2024-12-22 12:00:00;930.0;21.29333;Pré-saturé;Invalide;1;0;0.0;0.0;6.5
2025-07-29 12:00:00;882.0;18.40778;Pré-saturé;Ouvert;1;0;0.0;0.0;3.1
2024-12-22 10:00:00;481.0;7.38389;Fluide;Invalide;1;0;0.0;0.0;3.9
2024-12-22 07:00:00;320.0;3.58111;Fluide;Invalide;1;0;4.7;60.0;6.5
2024-12-22 03:00:00;819.0;11.91889;Fluide;Invalide;1;0;0.0;6.0;5.7
2024-12-22 02:00:00;858.0;14.76222;Fluide;Invalide;1;0;4.5;56.0;7.5
2024-12-22 01:00:00;820.0;16.50222;Pré-saturé;Invalide;1;0;7.7;60.0;4.4
2025-08-12 00:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;2.9
2025-08-11 23:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;2.9
2025-08-11 22:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;2.6
2025-08-11 20:00:00;768.0;24.04111;Pré-saturé;Ouvert;1;0;0.0;0.0;1.9
2024-09-11 15:00:00;152.0;1.60667;Fluide;Invalide;0;0;0.0;0.0;3.0
2024-10-11 12:00:00;890.0;16.60278;Pré-saturé;Invalide;0;0;0.0;0.0;2.4
2024-10-11 13:00:00;933.0;30.15556;Saturé;Invalide;0;0;0.0;0.0;2.2
2024-10-11 15:00:00;958.0;21.49834;Pré-saturé;Invalide;0;0;0.0;0.0;2.9
2024-10-11 18:00:00;1067.0;29.06223;Pré-saturé;Invalide;0;0;0.0;0.0;2.6
2024-10-11 19:00:00;1040.0;29.14778;Pré-saturé;Invalide;0;0;0.0;0.0;1.5
2024-10-11 20:00:00;1115.0;27.405;Pré-saturé;Invalide;0;0;0.0;0.0;2.1
2024-10-11 22:00:00;931.0;18.67167;Pré-saturé;Invalide;0;0;0.0;0.0;2.1
2025-09-10 13:00:00;853.0;19.62778;Pré-saturé;Ouvert;0;0;0.0;0.0;5.7
2025-10-17 17:00:00;830.0;17.05389;Pré-saturé;Ouvert;0;0;0.0;0.0;2.0
2025-10-17 21:00:00;954.0;17.22722;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-10-17 22:00:00;912.0;17.10222;Pré-saturé;Ouvert;0;0;0.0;0.0;3.3
2024-12-01 03:00:00;595.0;14.63667;Fluide;Invalide;0;0;0.0;0.0;3.0
2025-09-12 10:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;5.1
2025-09-12 09:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;4.4
2025-09-12 08:00:00;796.0;11.17222;Fluide;Ouvert;0;0;0.0;0.0;3.9
2025-09-12 05:00:00;290.0;4.10278;Fluide;Ouvert;0;0;0.0;0.0;2.4
2025-09-12 04:00:00;368.0;4.78667;Fluide;Ouvert;0;0;0.0;0.0;3.0
2025-09-12 03:00:00;495.0;6.51222;Fluide;Ouvert;0;0;0.0;0.0;3.0
2025-09-12 02:00:00;512.0;6.94722;Fluide;Ouvert;0;0;0.0;0.0;2.3
2025-09-12 01:00:00;640.0;9.88278;Fluide;Ouvert;0;0;0.0;0.0;2.5
2024-12-20 12:00:00;1026.0;26.27667;Pré-saturé;Invalide;0;0;0.0;0.0;2.9
2024-12-20 11:00:00;1152.0;23.985;Pré-saturé;Invalide;0;0;0.0;0.0;2.5
2024-12-20 10:00:00;1064.0;21.55889;Pré-saturé;Invalide;0;0;0.0;0.0;2.4
2024-12-20 09:00:00;1019.0;16.52167;Pré-saturé;Invalide;0;0;0.0;0.0;1.9
2024-12-20 08:00:00;772.0;11.03834;Fluide;Invalide;0;0;0.0;0.0;2.6
2024-12-20 05:00:00;345.0;4.41389;Fluide;Invalide;0;0;0.0;0.0;2.0
2025-06-20 17:00:00;1124.0;25.00667;Pré-saturé;Ouvert;0;0;0.0;0.0;3.2
2025-06-20 16:00:00;1063.0;21.78389;Pré-saturé;Ouvert;0;0;0.0;0.0;3.0
2025-06-20 14:00:00;1102.0;28.12667;Pré-saturé;Ouvert;0;0;0.0;0.0;2.8
2025-06-20 13:00:00;1128.0;30.32445;Saturé;Ouvert;0;0;0.0;0.0;2.9
2025-06-20 12:00:00;1169.0;19.87278;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-06-20 11:00:00;1126.0;22.43056;Pré-saturé;Ouvert;0;0;0.0;0.0;2.9
2025-06-20 10:00:00;1143.0;25.55278;Pré-saturé;Ouvert;0;0;0.0;0.0;2.9
2025-06-20 06:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;3.0
2025-06-20 05:00:00;404.0;4.735;Fluide;Ouvert;0;0;0.0;0.0;3.4
2025-06-20 04:00:00;468.0;5.63778;Fluide;Ouvert;0;0;0.0;0.0;3.4
2025-06-20 02:00:00;761.0;10.04778;Fluide;Ouvert;0;0;0.0;0.0;3.1
2025-06-20 01:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;3.4
2025-02-03 18:00:00;943.0;24.01445;Pré-saturé;Invalide;0;0;0.0;0.0;3.5
2025-02-03 17:00:00;813.0;17.83055;Pré-saturé;Invalide;0;0;0.0;0.0;1.8
2025-02-03 15:00:00;946.0;22.10111;Pré-saturé;Invalide;0;0;0.0;0.0;2.7
2025-07-03 14:00:00;1190.0;38.61667;Saturé;Ouvert;0;0;0.0;0.0;3.1
2025-07-03 16:00:00;1116.0;38.15223;Saturé;Ouvert;0;0;0.0;0.0;3.6
2025-07-03 17:00:00;995.0;33.93889;Saturé;Ouvert;0;0;0.0;0.0;3.3
2025-07-03 20:00:00;1112.0;29.05389;Pré-saturé;Ouvert;0;0;0.0;0.0;3.9
2025-07-03 21:00:00;900.0;33.11945;Saturé;Ouvert;0;0;0.0;0.0;3.1
2025-07-03 23:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;3.8
2025-07-04 00:00:00;781.0;23.34722;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-03-11 00:00:00;742.0;9.83223;Fluide;Ouvert;0;0;0.0;0.0;1.1
2025-03-10 23:00:00;779.0;12.70111;Fluide;Ouvert;0;0;0.0;0.0;1.2
2025-03-10 22:00:00;797.0;12.69667;Fluide;Ouvert;0;0;0.0;0.0;1.5
2025-03-10 21:00:00;755.0;11.77222;Fluide;Ouvert;0;0;0.0;0.0;1.1
2025-03-10 20:00:00;905.0;14.45778;Fluide;Ouvert;0;0;0.0;0.0;1.1
2025-03-10 19:00:00;1009.0;17.50556;Pré-saturé;Ouvert;0;0;0.0;0.0;1.0
2025-03-10 18:00:00;973.0;17.07111;Pré-saturé;Ouvert;0;0;0.0;0.0;0.9
2025-03-10 17:00:00;949.0;20.28;Pré-saturé;Ouvert;0;0;0.0;0.0;1.3
2024-12-19 04:00:00;364.0;3.98556;Fluide;Invalide;0;0;0.2;4.0;5.4
2024-12-19 07:00:00;560.0;6.06722;Fluide;Invalide;0;0;0.0;18.0;6.2
2024-12-19 09:00:00;1080.0;13.69334;Fluide;Invalide;0;0;0.2;60.0;4.9
2024-12-19 11:00:00;1125.0;23.53722;Pré-saturé;Invalide;0;0;0.0;0.0;6.6
2024-12-19 13:00:00;1190.0;30.98;Saturé;Invalide;0;0;0.2;14.0;4.5
2024-12-19 18:00:00;921.0;28.44056;Pré-saturé;Invalide;0;0;0.2;3.0;5.0
2024-12-19 19:00:00;772.0;24.84945;Pré-saturé;Invalide;0;0;0.0;0.0;3.9
2024-12-19 20:00:00;652.0;19.91;Pré-saturé;Invalide;0;0;0.0;0.0;3.1
2024-12-19 21:00:00;833.0;22.31222;Pré-saturé;Invalide;0;0;0.0;0.0;3.0
2024-12-19 23:00:00;920.0;18.60556;Pré-saturé;Invalide;0;0;0.0;0.0;2.4
2025-09-11 17:00:00;890.0;23.64778;Pré-saturé;Ouvert;0;0;1.6;34.0;2.8
2025-09-11 18:00:00;866.0;19.54167;Pré-saturé;Ouvert;0;0;0.0;0.0;2.6
2025-09-11 20:00:00;1016.0;27.07111;Pré-saturé;Ouvert;0;0;0.0;0.0;3.5
2025-09-11 21:00:00;953.0;22.54;Pré-saturé;Ouvert;0;0;0.0;0.0;3.3
2025-09-11 22:00:00;876.0;19.06278;Pré-saturé;Ouvert;0;0;0.0;0.0;3.3
2025-10-14 12:00:00;971.0;28.735;Pré-saturé;Ouvert;0;0;0.0;0.0;3.3
2025-03-10 16:00:00;1021.0;20.67945;Pré-saturé;Ouvert;0;0;0.0;0.0;2.0
2025-01-16 09:00:00;1101.0;11.71611;Fluide;Invalide;0;0;0.0;0.0;2.5
2025-01-16 08:00:00;958.0;10.20889;Fluide;Invalide;0;0;0.0;0.0;3.1
2025-01-16 07:00:00;580.0;6.44723;Fluide;Invalide;0;0;0.0;0.0;1.9
2025-01-16 06:00:00;303.0;3.34889;Fluide;Invalide;0;0;0.0;0.0;3.2
2025-01-16 05:00:00;231.0;2.70389;Fluide;Invalide;0;0;0.0;0.0;2.6
2025-01-16 04:00:00;258.0;3.05611;Fluide;Invalide;0;0;0.0;0.0;1.7
2025-01-16 03:00:00;371.0;4.50722;Fluide;Invalide;0;0;0.0;0.0;2.1
2025-01-16 02:00:00;486.0;6.14222;Fluide;Invalide;0;0;0.0;0.0;1.6
2025-10-14 03:00:00;286.0;6.99667;Fluide;Ouvert;0;0;0.0;0.0;2.3
2025-10-14 04:00:00;217.0;2.66834;Fluide;Ouvert;0;0;0.0;0.0;3.0
2025-10-14 09:00:00;980.0;12.9;Fluide;Ouvert;0;0;0.0;0.0;3.2
2024-09-11 11:00:00;96.0;11.60167;Fluide;Invalide;0;0;0.0;0.0;2.6
2024-09-11 05:00:00;193.0;1.67444;Fluide;Invalide;0;0;0.4;45.0;2.7
2024-09-11 04:00:00;270.0;2.87889;Fluide;Invalide;0;0;0.4;45.0;3.4
2024-09-11 02:00:00;504.0;5.43778;Fluide;Invalide;0;0;0.0;0.0;3.9
2024-09-11 01:00:00;725.0;10.13222;Fluide;Invalide;0;0;0.0;15.0;4.4
2025-02-20 00:00:00;548.0;7.36889;Fluide;Ouvert;1;0;0.0;0.0;2.4
2025-02-19 23:00:00;646.0;12.01889;Fluide;Ouvert;1;0;0.0;0.0;1.1
2025-02-19 21:00:00;728.0;14.305;Fluide;Ouvert;1;0;0.0;0.0;1.7
2025-02-19 20:00:00;903.0;21.52111;Pré-saturé;Ouvert;1;0;0.0;0.0;1.4
2025-02-19 18:00:00;879.0;22.22334;Pré-saturé;Ouvert;1;0;0.0;0.0;1.7
2025-02-19 17:00:00;887.0;19.66889;Pré-saturé;Ouvert;1;0;0.0;0.0;1.9
2025-05-06 01:00:00;362.0;4.94;Fluide;Ouvert;0;0;0.0;0.0;5.1
2025-05-06 02:00:00;350.0;3.76389;Fluide;Ouvert;0;0;0.0;0.0;3.9
2025-05-06 03:00:00;235.0;2.75944;Fluide;Ouvert;0;0;0.0;0.0;3.5
2025-05-06 04:00:00;172.0;2.31555;Fluide;Ouvert;0;0;0.0;0.0;4.8
2025-05-06 06:00:00;255.0;2.91722;Fluide;Ouvert;0;0;0.0;0.0;4.5
2025-05-06 09:00:00;1011.0;11.45445;Fluide;Ouvert;0;0;0.0;0.0;4.3
2025-05-06 13:00:00;939.0;24.01056;Pré-saturé;Ouvert;0;0;0.0;0.0;5.6
2025-06-11 10:00:00;1094.0;17.68944;Pré-saturé;Ouvert;0;0;0.0;0.0;2.1
2025-06-11 08:00:00;863.0;10.11222;Fluide;Ouvert;0;0;0.0;0.0;2.7
2025-06-11 06:00:00;269.0;2.67333;Fluide;Ouvert;0;0;0.0;0.0;2.1
2025-06-11 05:00:00;173.0;1.83778;Fluide;Ouvert;0;0;0.0;0.0;2.5
2025-06-11 03:00:00;302.0;3.45444;Fluide;Ouvert;0;0;0.0;0.0;2.2
2025-06-11 02:00:00;414.0;5.29;Fluide;Ouvert;0;0;0.0;0.0;1.9
2025-06-11 01:00:00;577.0;8.03778;Fluide;Ouvert;0;0;0.0;0.0;1.7
2025-03-20 13:00:00;1144.0;19.90944;Pré-saturé;Ouvert;0;0;0.0;0.0;2.8
2025-07-03 11:00:00;910.0;48.47167;Saturé;Ouvert;0;0;0.0;0.0;4.3
2024-09-10 10:00:00;1293.0;14.98278;Fluide;Invalide;0;0;0.0;0.0;4.8
2024-09-10 03:00:00;349.0;4.07944;Fluide;Invalide;0;0;0.0;0.0;2.4
2024-09-10 02:00:00;377.0;5.37444;Fluide;Invalide;0;0;0.0;0.0;1.7
2024-09-10 01:00:00;556.0;6.68833;Fluide;Invalide;0;0;0.0;0.0;3.2
2024-09-18 16:00:00;1023.0;18.71333;Pré-saturé;Invalide;0;0;0.0;0.0;4.7
2024-09-18 15:00:00;1019.0;19.60389;Pré-saturé;Invalide;0;0;0.0;0.0;4.9
2024-09-18 14:00:00;1078.0;20.62111;Pré-saturé;Invalide;0;0;0.0;0.0;4.8
2024-09-18 13:00:00;1090.0;22.08556;Pré-saturé;Invalide;0;0;0.0;0.0;5.3
2024-10-11 01:00:00;755.0;10.96445;Fluide;Invalide;0;0;0.0;0.0;1.9
2024-10-11 03:00:00;549.0;6.91944;Fluide;Invalide;0;0;0.0;0.0;1.4
2024-10-11 04:00:00;438.0;5.75111;Fluide;Invalide;0;0;0.0;0.0;1.8
2024-10-11 05:00:00;351.0;4.46945;Fluide;Invalide;0;0;0.0;0.0;1.3
2024-10-11 06:00:00;373.0;3.89;Fluide;Invalide;0;0;0.0;0.0;1.4
2024-10-11 07:00:00;574.0;6.26667;Fluide;Invalide;0;0;0.0;0.0;1.7
2025-07-03 09:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;3.2
2024-10-09 01:00:00;695.0;9.21667;Fluide;Invalide;0;0;0.0;0.0;3.3
2024-10-09 02:00:00;465.0;5.31722;Fluide;Invalide;0;0;0.0;0.0;5.1
2024-10-09 03:00:00;360.0;4.24778;Fluide;Invalide;0;0;0.0;6.0;4.7
2024-10-09 06:00:00;295.0;3.915;Fluide;Invalide;0;0;0.2;36.0;4.1
2025-03-22 00:00:00;683.0;9.195;Fluide;Ouvert;0;0;0.8;60.0;1.9
2025-03-21 23:00:00;734.0;10.18389;Fluide;Ouvert;0;0;1.8;60.0;3.4
2025-03-21 22:00:00;764.0;13.85722;Fluide;Ouvert;0;0;1.6;60.0;2.1
2025-03-21 21:00:00;770.0;12.445;Fluide;Ouvert;0;0;0.2;29.0;4.3
2025-03-21 19:00:00;869.0;15.64445;Pré-saturé;Ouvert;0;0;0.4;45.0;2.6
2025-03-21 16:00:00;1029.0;20.87556;Pré-saturé;Ouvert;0;0;0.0;0.0;5.6
2025-02-04 00:00:00;565.0;6.8;Fluide;Invalide;0;0;0.0;0.0;1.4
2025-02-03 19:00:00;832.0;20.75667;Pré-saturé;Invalide;0;0;0.0;0.0;2.1
2025-10-16 01:00:00;618.0;8.00778;Fluide;Ouvert;0;0;0.0;0.0;3.3
2025-10-16 03:00:00;377.0;5.41167;Fluide;Ouvert;0;0;0.0;0.0;2.7
2025-10-16 06:00:00;319.0;3.95556;Fluide;Ouvert;0;0;0.0;0.0;3.4
2025-10-16 08:00:00;828.0;9.99389;Fluide;Ouvert;0;0;0.0;0.0;3.9
2024-09-18 07:00:00;523.0;5.82334;Fluide;Invalide;0;0;0.0;0.0;3.2
2024-09-18 06:00:00;273.0;3.33222;Fluide;Invalide;0;0;0.0;0.0;3.8
2024-09-18 04:00:00;221.0;2.77111;Fluide;Invalide;0;0;0.0;0.0;4.0
2024-09-18 02:00:00;462.0;6.12333;Fluide;Invalide;0;0;0.0;0.0;4.1
2025-04-10 10:00:00;1219.0;16.33111;Pré-saturé;Ouvert;0;0;0.0;0.0;3.8
2025-04-11 11:00:00;1121.0;17.67889;Pré-saturé;Ouvert;0;0;0.0;0.0;2.6
2025-04-11 09:00:00;1118.0;13.77056;Fluide;Ouvert;0;0;0.0;0.0;2.2
2025-04-11 07:00:00;548.0;5.79111;Fluide;Ouvert;0;0;0.0;0.0;2.5
2025-04-11 06:00:00;359.0;4.02167;Fluide;Ouvert;0;0;0.0;0.0;3.1
2025-04-11 04:00:00;381.0;4.18722;Fluide;Ouvert;0;0;0.0;0.0;1.5
2025-01-22 18:00:00;849.0;18.72222;Pré-saturé;Invalide;0;0;3.3;60.0;0.0
2025-01-22 20:00:00;866.0;13.01889;Fluide;Invalide;0;0;5.4;60.0;2.6
2025-01-22 21:00:00;749.0;12.58444;Fluide;Invalide;0;0;3.9;60.0;4.1
2025-01-22 22:00:00;632.0;7.26278;Fluide;Invalide;0;0;1.6;60.0;5.0
2025-01-22 23:00:00;466.0;5.805;Fluide;Invalide;0;0;0.2;56.0;4.2
2025-09-11 01:00:00;574.0;9.23889;Fluide;Ouvert;0;0;0.0;0.0;4.6
